subject_external_id	subject_id	subject_name	DataSet	subject_external_db	relation	object	Curator
17378648	VFB_00102fey	DPMl12_post descending right (L1EM:17378648)	WindingPedigo2023	catmaid_l1em	part_of	larval nervous system	cp390
16433177	VFB_00102f8o	Basal Tel-like 4 right (L1EM:16433177)	WindingPedigo2023	catmaid_l1em	part_of	larval nervous system	cp390
9718223	VFB_00102eu7	DPlal simple bilateral 8 left TODO (L1EM:9718223)	WindingPedigo2023	catmaid_l1em	part_of	larval nervous system	cp390
8741619	VFB_00102ern	peptidergic with docked vesicles_right (L1EM:8741619)	WindingPedigo2023	catmaid_l1em	part_of	larval nervous system	cp390
7573476	VFB_00102epb	CP descending contralateral 3 right (L1EM:7573476)	WindingPedigo2023	catmaid_l1em	part_of	larval nervous system	cp390
15607335	VFB_00102f5k	DALl1 bilateral 1 right (L1EM:15607335)	WindingPedigo2023	catmaid_l1em	part_of	larval nervous system	cp390
8065380	VFB_00102epu	ASB Digest right (L1EM:8065380)	WindingPedigo2023	catmaid_l1em	part_of	larval nervous system	cp390
10355356	VFB_00102evj	CMb 3 varic around loVP; CM13 med 7 left (L1EM:10355356)	WindingPedigo2023	catmaid_l1em	part_of	larval nervous system	cp390
17340973	VFB_00102fdn	DPM long neck right (L1EM:17340973)	WindingPedigo2023	catmaid_l1em	part_of	larval nervous system	cp390
17736755	VFB_00102fi1	UNK descending 2 left (L1EM:17736755)	WindingPedigo2023	catmaid_l1em	part_of	larval nervous system	cp390
1646076	VFB_00102eh7	MB2IN-157 (L1EM:1646076)	WindingPedigo2023	catmaid_l1em	part_of	larval nervous system	cp390
16545113	VFB_00102f9h	BAmv1/2 2 left (L1EM:16545113)	WindingPedigo2023	catmaid_l1em	part_of	larval nervous system	cp390
14757050	VFB_00102f3q	DALv1 5 right (L1EM:14757050)	WindingPedigo2023	catmaid_l1em	part_of	larval nervous system	cp390
16851496	VFB_00102fax	DALd LAL output neuron 1 left (L1EM:16851496)	WindingPedigo2023	catmaid_l1em	part_of	larval nervous system	cp390
2979675	VFB_00102eih	DPLam Talon 1 left (L1EM:2979675)	WindingPedigo2023	catmaid_l1em	part_of	larval nervous system	cp390
8257672	VFB_00102eqd	VLEL9_a1r (L1EM:8257672)	WindingPedigo2023	catmaid_l1em	part_of	larval nervous system	cp390
17173922	VFB_00102fcy	MB2IN-171 (L1EM:17173922)	WindingPedigo2023	catmaid_l1em	part_of	larval nervous system	cp390
17990556	VFB_00102fj4	DPLam ASB Mackerel right (L1EM:17990556)	WindingPedigo2023	catmaid_l1em	part_of	larval nervous system	cp390
13411394	VFB_00102f1n	DPMm1 horseshoe 1 right; DPMm1 FB2_right (L1EM:13411394)	WindingPedigo2023	catmaid_l1em	part_of	larval nervous system	cp390
14621584	VFB_00102f3b	BAla34 bilateral 3 left (L1EM:14621584)	WindingPedigo2023	catmaid_l1em	part_of	larval nervous system	cp390
16348875	VFB_00102f88	MB2ON-246 (L1EM:16348875)	WindingPedigo2023	catmaid_l1em	part_of	larval nervous system	cp390
13948718	VFB_00102f2m	DAMv12 Mandible 2 right (L1EM:13948718)	WindingPedigo2023	catmaid_l1em	part_of	larval nervous system	cp390
15560623	VFB_00102f53	DALcm12-v descending right (L1EM:15560623)	WindingPedigo2023	catmaid_l1em	part_of	larval nervous system	cp390
8943485	VFB_00102es6	BLVa34 local neuron right; BLVa34 a 6 right (L1EM:8943485)	WindingPedigo2023	catmaid_l1em	part_of	larval nervous system	cp390
17360076	VFB_00102fei	MB2IN-141 (L1EM:17360076)	WindingPedigo2023	catmaid_l1em	part_of	larval nervous system	cp390
17736641	VFB_00102fhy	UNK3 descending left (L1EM:17736641)	WindingPedigo2023	catmaid_l1em	part_of	larval nervous system	cp390
15365184	VFB_00102f4g	CPd descending ipsilateral left (L1EM:15365184)	WindingPedigo2023	catmaid_l1em	part_of	larval nervous system	cp390
5545085	VFB_00102em2	BLDc crinkled right (L1EM:5545085)	WindingPedigo2023	catmaid_l1em	part_of	larval nervous system	cp390
13003574	VFB_00102f10	BAmv12 spearhead right (L1EM:13003574)	WindingPedigo2023	catmaid_l1em	part_of	larval nervous system	cp390
13644685	VFB_00102f1t	BAlp4 ascending 5 right (L1EM:13644685)	WindingPedigo2023	catmaid_l1em	part_of	larval nervous system	cp390
11084320	VFB_00102exq	Basal Tel-like 10 left (L1EM:11084320)	WindingPedigo2023	catmaid_l1em	part_of	larval nervous system	cp390
2920554	VFB_00102eid	MB2IN-138 (L1EM:2920554)	WindingPedigo2023	catmaid_l1em	part_of	larval nervous system	cp390
2963280	VFB_00102eie	MB2ON-249 (L1EM:2963280)	WindingPedigo2023	catmaid_l1em	part_of	larval nervous system	cp390
15018449	VFB_00102f44	UNK crinkled right (L1EM:15018449)	WindingPedigo2023	catmaid_l1em	part_of	larval nervous system	cp390
7688300	VFB_00102eph	MB2ON-196 (L1EM:7688300)	WindingPedigo2023	catmaid_l1em	part_of	larval nervous system	cp390
17654624	VFB_00102fgc	MIXED bilateral 2 right (L1EM:17654624)	WindingPedigo2023	catmaid_l1em	part_of	larval nervous system	cp390
2660767	VFB_00102eht	CM4-dm Tiny 1 right (L1EM:2660767)	WindingPedigo2023	catmaid_l1em	part_of	larval nervous system	cp390
16369928	VFB_00102f8d	MB2IN-168 (L1EM:16369928)	WindingPedigo2023	catmaid_l1em	part_of	larval nervous system	cp390
12364717	VFB_00102ezu	MB2ON-194 (L1EM:12364717)	WindingPedigo2023	catmaid_l1em	part_of	larval nervous system	cp390
9445876	VFB_00102eth	LH-22 (L1EM:9445876)	WindingPedigo2023	catmaid_l1em	part_of	larval nervous system	cp390
11192283	VFB_00102exw	BAlc post lat lat #4 ALT neuron left (L1EM:11192283)	WindingPedigo2023	catmaid_l1em	part_of	larval nervous system	cp390
12667895	VFB_00102f0l	MB2IN-165 (L1EM:12667895)	WindingPedigo2023	catmaid_l1em	part_of	larval nervous system	cp390
5704424	VFB_00102emj	UNK basal left (L1EM:5704424)	WindingPedigo2023	catmaid_l1em	part_of	larval nervous system	cp390
18248435	VFB_00102fjo	ASB Lonely right (L1EM:18248435)	WindingPedigo2023	catmaid_l1em	part_of	larval nervous system	cp390
9503428	VFB_00102etl	CM4 dor pos 10 left (L1EM:9503428)	WindingPedigo2023	catmaid_l1em	part_of	larval nervous system	cp390
13713529	VFB_00102f1x	MB2ON-205 (L1EM:13713529)	WindingPedigo2023	catmaid_l1em	part_of	larval nervous system	cp390
5657004	VFB_00102ema	receives from telephone, outputs onto telegoro L (L1EM:5657004)	WindingPedigo2023	catmaid_l1em	part_of	larval nervous system	cp390
14938436	VFB_00102f3z	A10i2?_a1r Chair-5? (L1EM:14938436)	WindingPedigo2023	catmaid_l1em	part_of	larval nervous system	cp390
15586949	VFB_00102f58	BLVp1 local a left (L1EM:15586949)	WindingPedigo2023	catmaid_l1em	part_of	larval nervous system	cp390
16667592	VFB_00102fad	DALd descending 2 left; DALd_l  6 (L1EM:16667592)	WindingPedigo2023	catmaid_l1em	part_of	larval nervous system	cp390
15688523	VFB_00102f6g	CPa Minnow right (L1EM:15688523)	WindingPedigo2023	catmaid_l1em	part_of	larval nervous system	cp390
16856369	VFB_00102fb4	DALv23 LAL crinkled left; DALv23 L LAL #6 counterpart (L1EM:16856369)	WindingPedigo2023	catmaid_l1em	part_of	larval nervous system	cp390
17660233	VFB_00102fgv	CM4 small 1 right (L1EM:17660233)	WindingPedigo2023	catmaid_l1em	part_of	larval nervous system	cp390
13842372	VFB_00102f2i	BAmd2 contralateral descending 2 right (L1EM:13842372)	WindingPedigo2023	catmaid_l1em	part_of	larval nervous system	cp390
17455871	VFB_00102ffi	BLVp bonsai right (L1EM:17455871)	WindingPedigo2023	catmaid_l1em	part_of	larval nervous system	cp390
16167914	VFB_00102f7l	LX1_left (L1EM:16167914)	WindingPedigo2023	catmaid_l1em	part_of	larval nervous system	cp390
9961098	VFB_00102eum	CM Contra to LAL #1; CM4 dor ant 3 to LAL left (L1EM:9961098)	WindingPedigo2023	catmaid_l1em	part_of	larval nervous system	cp390
16545264	VFB_00102f9j	BAmv12 local neuron left (L1EM:16545264)	WindingPedigo2023	catmaid_l1em	part_of	larval nervous system	cp390
9767705	VFB_00102euc	CPf small bilateral right (L1EM:9767705)	WindingPedigo2023	catmaid_l1em	part_of	larval nervous system	cp390
9177218	VFB_00102esw	CPf contralateral 3 right (L1EM:9177218)	WindingPedigo2023	catmaid_l1em	part_of	larval nervous system	cp390
17380080	VFB_00102ff2	DPLl Gnarly right (L1EM:17380080)	WindingPedigo2023	catmaid_l1em	part_of	larval nervous system	cp390
1980134	VFB_00102ehf	CPf descending ipsilateral-like left (L1EM:1980134)	WindingPedigo2023	catmaid_l1em	part_of	larval nervous system	cp390
19166349	VFB_00102fl2	BAla12 ascending 1 left (L1EM:19166349)	WindingPedigo2023	catmaid_l1em	part_of	larval nervous system	cp390
21590978	VFB_00102fmp	BLP12 hook 5 right (L1EM:21590978)	WindingPedigo2023	catmaid_l1em	part_of	larval nervous system	cp390
9154024	VFB_00102esu	MB2ON-203 (L1EM:9154024)	WindingPedigo2023	catmaid_l1em	part_of	larval nervous system	cp390
17359501	VFB_00102fe9	BAmd descending left (L1EM:17359501)	WindingPedigo2023	catmaid_l1em	part_of	larval nervous system	cp390
16578252	VFB_00102f9z	CM13 bilateral 3 right; CM13 lat 19 (L1EM:16578252)	WindingPedigo2023	catmaid_l1em	part_of	larval nervous system	cp390
9761454	VFB_00102eub	densecoreneuron_right (L1EM:9761454)	WindingPedigo2023	catmaid_l1em	part_of	larval nervous system	cp390
14659793	VFB_00102f3g	MB2ON-190 (L1EM:14659793)	WindingPedigo2023	catmaid_l1em	part_of	larval nervous system	cp390
16838915	VFB_00102fat	BLP claw 3 left (L1EM:16838915)	WindingPedigo2023	catmaid_l1em	part_of	larval nervous system	cp390
15590793	VFB_00102f5e	DL-LH_cand9 like left (L1EM:15590793)	WindingPedigo2023	catmaid_l1em	part_of	larval nervous system	cp390
16685117	VFB_00102fai	SLR_right (L1EM:16685117)	WindingPedigo2023	catmaid_l1em	part_of	larval nervous system	cp390
17123466	VFB_00102fcq	f_down pOLP right (L1EM:17123466)	WindingPedigo2023	catmaid_l1em	part_of	larval nervous system	cp390
17379298	VFB_00102fez	CM4 sparse descending right; CM4 dor ant 6 DNs_JMpair17 (L1EM:17379298)	WindingPedigo2023	catmaid_l1em	part_of	larval nervous system	cp390
11623145	VFB_00102eyk	DPLl a 1 right (L1EM:11623145)	WindingPedigo2023	catmaid_l1em	part_of	larval nervous system	cp390
7431625	VFB_00102ep6	MB2IN-209 (L1EM:7431625)	WindingPedigo2023	catmaid_l1em	part_of	larval nervous system	cp390
18500915	VFB_00102fk1	BLVa12 contralateral 1 left (L1EM:18500915)	WindingPedigo2023	catmaid_l1em	part_of	larval nervous system	cp390
