subject_external_id	subject_id	subject_name	DataSet	subject_external_db	relation	object	Curator
5343532	VFB_00100660	T05t_t3 (L1EM:5343532)	Ohyama2015	catmaid_l1em	part_of	larval nervous system	cp390
4975387	VFB_00100673	A08d_a1l (L1EM:4975387)	Ohyama2015	catmaid_l1em	part_of	larval nervous system	cp390
2637812	VFB_00100620	A02n_a1r Pseudolooper-4 (L1EM:2637812)	Ohyama2015	catmaid_l1em	part_of	larval nervous system	cp390
3093284	VFB_00100608	A00c_a4 (L1EM:3093284)	Ohyama2015	catmaid_l1em	part_of	larval nervous system	cp390
4302562	VFB_00100635	A03o_a1l (L1EM:4302562)	Ohyama2015	catmaid_l1em	part_of	larval nervous system	cp390
1042538	VFB_00100602	A00c_a6 (L1EM:1042538)	Ohyama2015	catmaid_l1em	part_of	larval nervous system	cp390
5343578	VFB_00100661	A08x_a1l (L1EM:5343578)	Ohyama2015	catmaid_l1em	part_of	larval nervous system	cp390
5132886	VFB_00100653	A23g_a1l (L1EM:5132886)	Ohyama2015	catmaid_l1em	part_of	larval nervous system	cp390
5206247	VFB_00100657	gorogoro t2r (L1EM:5206247)	Ohyama2015	catmaid_l1em	part_of	larval nervous system	cp390
7796832	VFB_00100682	chos_vchAB2_a1 (L1EM:7796832)	Ohyama2015	catmaid_l1em	part_of	larval nervous system	cp390
4117790	VFB_00100631	A10l_a2l (L1EM:4117790)	Ohyama2015	catmaid_l1em	part_of	larval nervous system	cp390
4139768	VFB_00100632	A12m_a1r (L1EM:4139768)	Ohyama2015	catmaid_l1em	part_of	larval nervous system	cp390
4740178	VFB_00100641	A05q_a1l (L1EM:4740178)	Ohyama2015	catmaid_l1em	part_of	larval nervous system	cp390
1400270	VFB_00100688	A09c_a4r Basin-4 (L1EM:1400270)	Ohyama2015	catmaid_l1em	part_of	larval nervous system	cp390
4060628	VFB_00100629	A08m_a1l (L1EM:4060628)	Ohyama2015	catmaid_l1em	part_of	larval nervous system	cp390
7577773	VFB_00100607	chos_lch5-24-1_a1 (L1EM:7577773)	Ohyama2015	catmaid_l1em	part_of	larval nervous system	cp390
9771412	VFB_00100691	chos_vchAB2_a1 (L1EM:9771412)	Ohyama2015	catmaid_l1em	part_of	larval nervous system	cp390
7801255	VFB_00100683	chos_v'ch_a1 (L1EM:7801255)	Ohyama2015	catmaid_l1em	part_of	larval nervous system	cp390
5064747	VFB_00100650	A05q_a2r (L1EM:5064747)	Ohyama2015	catmaid_l1em	part_of	larval nervous system	cp390
3863488	VFB_00100625	hook-2_a2r (L1EM:3863488)	Ohyama2015	catmaid_l1em	part_of	larval nervous system	cp390
