filename	label	is_a	part_of	dbxrefs	comment
720575941431112289	BANC_626:720575941431112289	adult neuron	female organism	BANC626:720575941431112289	BANC annotations: Flow - afferent, Super Class - sensory, Class - olfactory_receptor_neuron, Sub Class - antenna_olfactory_receptor_neuron, Primary Cell Type - ORN_VC5, Alternative Cell Type(s) - ORN_VC5, Nerve - left_antennal_nerve.
720575941431116897	BANC_626:720575941431116897	adult neuron	female organism	BANC626:720575941431116897	BANC annotations: Flow - afferent, Super Class - sensory, Class - taste_peg_neuron, Sub Class - hind_leg_taste_peg_neuron, Primary Cell Type - SNch09, Alternative Cell Type(s) - SNch09, Nerve - left_metathoracic_leg_nerve.
720575941431121166	BANC_626:720575941431121166	adult neuron	female organism	BANC626:720575941431121166	BANC annotations: Flow - intrinsic, Super Class - central_brain_intrinsic, Class - kenyon_cell, Sub Class - KCg, Primary Cell Type - KCg-m, Alternative Cell Type(s) - KCg-m, Community labels - CNS neuron,soma in brain.
720575941431124321	BANC_626:720575941431124321	adult neuron	female organism	BANC626:720575941431124321	BANC annotations: Flow - afferent, Super Class - sensory, Class - bristle_neuron, Sub Class - postorbital_ventral_bristle_neuron, Primary Cell Type - BM_vOcci_vPoOr, Alternative Cell Type(s) - BM_vOcci_vPoOr, Nerve - left_eye_nerve.
720575941431128417	BANC_626:720575941431128417	adult neuron	female organism	BANC626:720575941431128417	BANC annotations: Flow - afferent, Super Class - sensory, Class - bristle_neuron, Sub Class - hind_leg_bristle_neuron, Primary Cell Type - SNta31, Alternative Cell Type(s) - SNta31, Nerve - left_metathoracic_leg_nerve.
720575941431129815	BANC_626:720575941431129815	adult neuron	female organism	BANC626:720575941431129815	BANC annotations: Flow - intrinsic, Super Class - ventral_nerve_cord_intrinsic, Sub Class - ventral_nerve_cord_bilateral_restricted, Primary Cell Type - IN06A110, Alternative Cell Type(s) - IN06A110, Community labels - soma in VNC.
720575941431132041	BANC_626:720575941431132041	adult neuron	female organism	BANC626:720575941431132041	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transverse_neuron, Primary Cell Type - T3, Alternative Cell Type(s) - T3, Community labels - CNS neuron,soma in brain.
720575941431132769	BANC_626:720575941431132769	adult neuron	female organism	BANC626:720575941431132769	BANC annotations: Flow - afferent, Super Class - sensory, Class - orphan_neuron, Sub Class - abdomen_orphan_neuron, Primary Cell Type - SNxx06, Alternative Cell Type(s) - SNxx06, Nerve - left_fourth_abdominal_nerve.
720575941431133025	BANC_626:720575941431133025	adult neuron	female organism	BANC626:720575941431133025	BANC annotations: Flow - afferent, Super Class - sensory, Class - multidendritic_neuron, Sub Class - abdomen_multidendritic_neuron, Primary Cell Type - SNch01, Alternative Cell Type(s) - SNch01, Nerve - abdominal_nerve_trunk.
720575941431133537	BANC_626:720575941431133537	adult neuron	female organism	BANC626:720575941431133537	BANC annotations: Flow - afferent, Super Class - sensory, Class - orphan_neuron, Sub Class - abdomen_orphan_neuron, Primary Cell Type - SNxx10, Alternative Cell Type(s) - SNxx10, Nerve - abdominal_nerve_trunk.
720575941431134857	BANC_626:720575941431134857	adult neuron	female organism	BANC626:720575941431134857	BANC annotations: Flow - intrinsic, Super Class - ventral_nerve_cord_intrinsic, Sub Class - ventral_nerve_cord_ipsilateral_restricted, Primary Cell Type - IN04B049, Alternative Cell Type(s) - IN04B049, Community labels - soma in VNC.
720575941431135663	BANC_626:720575941431135663	adult neuron	female organism	BANC626:720575941431135663	BANC annotations: Flow - intrinsic, Super Class - central_brain_intrinsic, Primary Cell Type - SLP365, Alternative Cell Type(s) - SLP365, Community labels - soma in brain.
720575941431138223	BANC_626:720575941431138223	adult neuron	female organism	BANC626:720575941431138223	BANC annotations: Flow - afferent, Super Class - sensory, Class - olfactory_receptor_neuron, Sub Class - maxillary_palp_olfactory_receptor_neuron, Primary Cell Type - ORN_VM5d, Alternative Cell Type(s) - ORN_VM5d, Nerve - right_antennal_nerve.
720575941431138263	BANC_626:720575941431138263	adult neuron	female organism	BANC626:720575941431138263	BANC annotations: Flow - intrinsic, Super Class - ventral_nerve_cord_intrinsic, Class - single_leg_neuromere, Sub Class - ventral_nerve_cord_contralateral_restricted, Primary Cell Type - IN13B038, Alternative Cell Type(s) - IN13B038, Community labels - soma in VNC.
720575941431139425	BANC_626:720575941431139425	adult neuron	female organism	BANC626:720575941431139425	BANC annotations: Flow - afferent, Super Class - sensory, Class - bristle_neuron, Sub Class - hind_leg_bristle_neuron, Primary Cell Type - SNta42, Alternative Cell Type(s) - SNta42, Nerve - right_metathoracic_leg_nerve.
720575941431140311	BANC_626:720575941431140311	adult neuron	female organism	BANC626:720575941431140311	BANC annotations: Flow - intrinsic, Super Class - ventral_nerve_cord_intrinsic, Class - single_leg_neuromere, Sub Class - ventral_nerve_cord_ipsilateral_restricted, Primary Cell Type - IN16B045, Alternative Cell Type(s) - IN16B045, Community labels - soma in VNC.
720575941431143009	BANC_626:720575941431143009	adult neuron	female organism	BANC626:720575941431143009	BANC annotations: Flow - afferent, Super Class - sensory, Class - orphan_neuron, Sub Class - antenna_orphan_neuron, Primary Cell Type - unknown, Alternative Cell Type(s) - unknown, Nerve - left_antennal_nerve.
720575941431143777	BANC_626:720575941431143777	adult neuron	female organism	BANC626:720575941431143777	BANC annotations: Flow - afferent, Super Class - sensory, Class - chordotonal_organ_neuron, Sub Class - johnstons_organ_E_neuron, Primary Cell Type - JO-E, Alternative Cell Type(s) - JO-E, Nerve - left_antennal_nerve.
720575941431144545	BANC_626:720575941431144545	adult neuron	female organism	BANC626:720575941431144545	BANC annotations: Flow - afferent, Super Class - sensory, Class - bristle_neuron, Sub Class - hind_leg_bristle_neuron, Primary Cell Type - SNta34, Alternative Cell Type(s) - SNta34, Nerve - left_metathoracic_leg_nerve.
720575941431145230	BANC_626:720575941431145230	adult neuron	female organism	BANC626:720575941431145230	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transverse_neuron, Primary Cell Type - T4c, Alternative Cell Type(s) - T4c, Community labels - CNS neuron,T4 neuron,soma in brain.
720575941431145353	BANC_626:720575941431145353	adult neuron	female organism	BANC626:720575941431145353	BANC annotations: Flow - intrinsic, Super Class - central_brain_intrinsic, Primary Cell Type - CB1436, Alternative Cell Type(s) - CB1436, Community labels - soma in brain.
720575941431145569	BANC_626:720575941431145569	adult neuron	female organism	BANC626:720575941431145569	BANC annotations: Flow - afferent, Super Class - sensory, Class - taste_peg_neuron, Sub Class - hind_leg_taste_peg_neuron, Primary Cell Type - SNch06, Alternative Cell Type(s) - SNch06, Nerve - right_metathoracic_leg_nerve.
720575941431145825	BANC_626:720575941431145825	adult neuron	female organism	BANC626:720575941431145825	BANC annotations: Flow - afferent, Super Class - sensory, Class - orphan_neuron, Sub Class - abdomen_orphan_neuron, Primary Cell Type - SNxxxx, Alternative Cell Type(s) - SNxxxx, Nerve - left_fourth_abdominal_nerve.
720575941431147534	BANC_626:720575941431147534	adult neuron	female organism	BANC626:720575941431147534	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transverse_neuron, Primary Cell Type - T4d, Alternative Cell Type(s) - T4d, Community labels - CNS neuron,T4 neuron,soma in brain.
720575941431148641	BANC_626:720575941431148641	adult neuron	female organism	BANC626:720575941431148641	BANC annotations: Flow - afferent, Super Class - sensory, Class - orphan_neuron, Sub Class - front_leg_orphan_neuron, Primary Cell Type - SNxxxx, Alternative Cell Type(s) - SNxxxx, Nerve - right_prothoracic_leg_nerve.
720575941431148814	BANC_626:720575941431148814	adult neuron	female organism	BANC626:720575941431148814	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transverse_neuron, Primary Cell Type - T4b, Alternative Cell Type(s) - T4b, Community labels - CNS neuron,T4 neuron,soma in brain.
720575941431152265	BANC_626:720575941431152265	adult neuron	female organism	BANC626:720575941431152265	BANC annotations: Flow - intrinsic, Super Class - visual_projection, Class - lobula_columnar, Primary Cell Type - LC11, Alternative Cell Type(s) - LC11, Community labels - CNS neuron,soma in brain.
720575941431153367	BANC_626:720575941431153367	adult neuron	female organism	BANC626:720575941431153367	BANC annotations: Flow - intrinsic, Super Class - ventral_nerve_cord_intrinsic, Sub Class - ventral_nerve_cord_bilateral_restricted, Primary Cell Type - INXXX448, Alternative Cell Type(s) - INXXX448, Community labels - soma in VNC.
720575941431153678	BANC_626:720575941431153678	adult neuron	female organism	BANC626:720575941431153678	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transverse_neuron, Primary Cell Type - T4c, Alternative Cell Type(s) - T4c, Community labels - CNS neuron,T4 neuron,T4d?,soma in brain.
720575941431154647	BANC_626:720575941431154647	adult neuron	female organism	BANC626:720575941431154647	BANC annotations: Flow - efferent, Super Class - motor, Class - leg_motor_neuron, Sub Class - hind_leg_motor_neuron, Primary Cell Type - accessory_tibia_flexor_A, Alternative Cell Type(s) - accessory_tibia_flexor_A, Nerve - right_metathoracic_leg_nerve, Community labels - innervates T3 leg,innervates leg,innervates right side of body.
720575941431155671	BANC_626:720575941431155671	adult neuron	female organism	BANC626:720575941431155671	BANC annotations: Flow - intrinsic, Super Class - ventral_nerve_cord_intrinsic, Sub Class - ventral_nerve_cord_ipsilateral_restricted, Primary Cell Type - IN20A.22A036, Alternative Cell Type(s) - IN20A.22A036, Community labels - soma in VNC.
720575941431155726	BANC_626:720575941431155726	adult neuron	female organism	BANC626:720575941431155726	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transverse_neuron, Primary Cell Type - T5b, Alternative Cell Type(s) - T5b, Community labels - CNS neuron,T5 neuron,T5a?,soma in brain.
720575941431156183	BANC_626:720575941431156183	adult neuron	female organism	BANC626:720575941431156183	BANC annotations: Flow - intrinsic, Super Class - ventral_nerve_cord_intrinsic, Sub Class - ventral_nerve_cord_ipsilateral_restricted, Primary Cell Type - IN13A030, Alternative Cell Type(s) - IN13A030, Community labels - soma in VNC.
720575941431156728	BANC_626:720575941431156728	adult neuron	female organism	BANC626:720575941431156728	BANC annotations: Flow - intrinsic, Super Class - central_brain_intrinsic, Primary Cell Type - LAL087, Alternative Cell Type(s) - LAL087, Community labels - soma in brain.
720575941431158030	BANC_626:720575941431158030	adult neuron	female organism	BANC626:720575941431158030	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transverse_neuron, Primary Cell Type - T1, Alternative Cell Type(s) - T1, Community labels - CNS neuron,soma in brain.
720575941431158286	BANC_626:720575941431158286	adult neuron	female organism	BANC626:720575941431158286	BANC annotations: Flow - intrinsic, Super Class - visual_projection, Class - lobula_columnar, Primary Cell Type - LC16, Alternative Cell Type(s) - LC16, Community labels - CNS neuron,soma in brain.
720575941431159255	BANC_626:720575941431159255	adult neuron	female organism	BANC626:720575941431159255	BANC annotations: Flow - intrinsic, Super Class - ventral_nerve_cord_intrinsic, Sub Class - ventral_nerve_cord_bilateral_restricted, Primary Cell Type - INXXX458, Alternative Cell Type(s) - INXXX458, Community labels - soma in VNC.
720575941431160279	BANC_626:720575941431160279	adult neuron	female organism	BANC626:720575941431160279	BANC annotations: Flow - intrinsic, Super Class - ventral_nerve_cord_intrinsic, Sub Class - ventral_nerve_cord_ipsilateral_interconnecting, Primary Cell Type - IN11A022, Alternative Cell Type(s) - IN11A022, Community labels - soma in VNC.
720575941431160824	BANC_626:720575941431160824	adult neuron	female organism	BANC626:720575941431160824	BANC annotations: Flow - efferent, Super Class - motor, Class - leg_motor_neuron, Sub Class - hind_leg_motor_neuron, Primary Cell Type - tibia_flexor, Alternative Cell Type(s) - tibia_flexor, Nerve - left_metathoracic_leg_nerve, Community labels - innervates T3 leg,innervates left side of body,innervates leg.
720575941431164591	BANC_626:720575941431164591	adult neuron	female organism	BANC626:720575941431164591	BANC annotations: Flow - intrinsic, Super Class - central_brain_intrinsic, Class - central_complex_intrinsic_neuron, Sub Class - hDelta, Primary Cell Type - hDeltaC, Alternative Cell Type(s) - hDeltaC, Community labels - soma in brain.
720575941431165688	BANC_626:720575941431165688	adult neuron	female organism	BANC626:720575941431165688	BANC annotations: Flow - intrinsic, Super Class - central_brain_intrinsic, Class - kenyon_cell, Sub Class - KCab, Primary Cell Type - KCab, Alternative Cell Type(s) - KCab, Community labels - CNS neuron,soma in brain.
720575941431166679	BANC_626:720575941431166679	adult neuron	female organism	BANC626:720575941431166679	BANC annotations: Flow - intrinsic, Super Class - ventral_nerve_cord_intrinsic, Class - single_leg_neuromere, Sub Class - ventral_nerve_cord_ipsilateral_restricted, Primary Cell Type - IN04B092, Alternative Cell Type(s) - IN04B092, Community labels - soma in VNC.
720575941431167407	BANC_626:720575941431167407	adult neuron	female organism	BANC626:720575941431167407	BANC annotations: Flow - afferent, Super Class - sensory, Class - chordotonal_organ_neuron, Sub Class - johnstons_organ_C_neuron, Primary Cell Type - JO-C, Alternative Cell Type(s) - JO-C, Nerve - right_antennal_nerve.
720575941431170441	BANC_626:720575941431170441	adult neuron	female organism	BANC626:720575941431170441	BANC annotations: Flow - afferent, Super Class - sensory, Class - external_taste_sensillum_neuron, Sub Class - labellum_external_taste_sensillum_neuron, Primary Cell Type - LB3a, Alternative Cell Type(s) - LB3a, Nerve - left_maxillary-labial_nerve.
720575941431172015	BANC_626:720575941431172015	adult neuron	female organism	BANC626:720575941431172015	BANC annotations: Flow - intrinsic, Super Class - visual_projection, Class - lobula_columnar, Primary Cell Type - LC18, Alternative Cell Type(s) - LC18, Community labels - CNS neuron,soma in brain.
720575941431173039	BANC_626:720575941431173039	adult neuron	female organism	BANC626:720575941431173039	BANC annotations: Flow - intrinsic, Super Class - central_brain_intrinsic, Class - central_complex_input_neuron, Sub Class - FB_tangential, Primary Cell Type - CB.FB3, Alternative Cell Type(s) - 4D0,CB.FB3, Community labels - FB4P_a,soma in brain.
720575941431173473	BANC_626:720575941431173473	adult neuron	female organism	BANC626:720575941431173473	BANC annotations: Flow - intrinsic, Super Class - ventral_nerve_cord_intrinsic, Sub Class - ventral_nerve_cord_bilateral_restricted, Primary Cell Type - INXXX246, Alternative Cell Type(s) - INXXX246, Community labels - soma in VNC.
720575941431173880	BANC_626:720575941431173880	adult neuron	female organism	BANC626:720575941431173880	BANC annotations: Flow - afferent, Super Class - sensory, Class - olfactory_receptor_neuron, Sub Class - antenna_olfactory_receptor_neuron, Primary Cell Type - ORN_VC1, Alternative Cell Type(s) - ORN_VC1, Nerve - right_maxillary-labial_nerve.
720575941431178081	BANC_626:720575941431178081	adult neuron	female organism	BANC626:720575941431178081	BANC annotations: Flow - intrinsic, Super Class - central_brain_intrinsic, Primary Cell Type - CL172, Alternative Cell Type(s) - CL172, Community labels - soma in brain.
720575941431181449	BANC_626:720575941431181449	adult neuron	female organism	BANC626:720575941431181449	BANC annotations: Flow - intrinsic, Super Class - central_brain_intrinsic, Primary Cell Type - CB2619, Alternative Cell Type(s) - CB2619, Community labels - soma in brain.
720575941431183374	BANC_626:720575941431183374	adult neuron	female organism	BANC626:720575941431183374	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transverse_neuron, Primary Cell Type - T5c, Alternative Cell Type(s) - T5c, Community labels - CNS neuron,T5 neuron,soma in brain.
720575941431183864	BANC_626:720575941431183864	adult neuron	female organism	BANC626:720575941431183864	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transmedullary, Primary Cell Type - Tm4, Alternative Cell Type(s) - Tm4, Community labels - CNS neuron,soma in brain.
720575941431184559	BANC_626:720575941431184559	adult neuron	female organism	BANC626:720575941431184559	BANC annotations: Flow - intrinsic, Super Class - descending, Class - descending_neuron, Primary Cell Type - DNge136, Alternative Cell Type(s) - DNge136, Community labels - CNS neuron,DNxn179,soma in brain.
720575941431185656	BANC_626:720575941431185656	adult neuron	female organism	BANC626:720575941431185656	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transmedullary_y, Primary Cell Type - TmY4, Alternative Cell Type(s) - TmY4, Community labels - CNS neuron,soma in brain.
720575941431186057	BANC_626:720575941431186057	adult neuron	female organism	BANC626:720575941431186057	BANC annotations: Flow - intrinsic, Super Class - visual_projection, Class - lobula_columnar, Primary Cell Type - LC17, Alternative Cell Type(s) - LC17, Community labels - CNS neuron,soma in brain.
720575941431188472	BANC_626:720575941431188472	adult neuron	female organism	BANC626:720575941431188472	BANC annotations: Flow - intrinsic, Super Class - ventral_nerve_cord_intrinsic, Sub Class - ventral_nerve_cord_bilateral_interconnecting, Primary Cell Type - IN10B032, Alternative Cell Type(s) - IN10B032, Community labels - soma in VNC.
720575941431188750	BANC_626:720575941431188750	adult neuron	female organism	BANC626:720575941431188750	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - y_neuron, Primary Cell Type - Y3, Alternative Cell Type(s) - Y3, Community labels - CNS neuron,soma in brain.
720575941431189463	BANC_626:720575941431189463	adult neuron	female organism	BANC626:720575941431189463	BANC annotations: Flow - intrinsic, Super Class - central_brain_intrinsic, Class - kenyon_cell, Sub Class - KCg, Primary Cell Type - KCg-m, Alternative Cell Type(s) - KCg-m, Community labels - CNS neuron,soma in brain.
720575941431189518	BANC_626:720575941431189518	adult neuron	female organism	BANC626:720575941431189518	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - y_neuron, Primary Cell Type - Y3, Alternative Cell Type(s) - Y3, Community labels - CNS neuron,soma in brain.
720575941431189601	BANC_626:720575941431189601	adult neuron	female organism	BANC626:720575941431189601	BANC annotations: Flow - intrinsic, Super Class - central_brain_intrinsic, Primary Cell Type - WED032, Alternative Cell Type(s) - WED032, Community labels - soma in brain.
720575941431189641	BANC_626:720575941431189641	adult neuron	female organism	BANC626:720575941431189641	BANC annotations: Flow - intrinsic, Super Class - central_brain_intrinsic, Primary Cell Type - CRE008, Alternative Cell Type(s) - CRE008,CRE010, Community labels - CRE008,CRE010,soma in brain.
720575941431191032	BANC_626:720575941431191032	adult neuron	female organism	BANC626:720575941431191032	BANC annotations: Flow - intrinsic, Super Class - ventral_nerve_cord_intrinsic, Sub Class - ventral_nerve_cord_bilateral_interconnecting, Primary Cell Type - IN08B058, Alternative Cell Type(s) - IN08B058, Community labels - soma in VNC.
720575941431191822	BANC_626:720575941431191822	adult neuron	female organism	BANC626:720575941431191822	BANC annotations: Flow - intrinsic, Super Class - visual_projection, Class - lobula_plate_tangential_cell, Primary Cell Type - VS5, Alternative Cell Type(s) - VS5, Community labels - soma in brain.
