filename	label	is_a	part_of	dbxrefs	comment
720575941701453018	BANC_626:720575941701453018	adult neuron	female organism	BANC626:720575941701453018	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - y_neuron, Primary Cell Type - Y3, Alternative Cell Type(s) - Y3, Community labels - CNS neuron,soma in brain.
720575941701461466	BANC_626:720575941701461466	adult neuron	female organism	BANC626:720575941701461466	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transverse_neuron, Primary Cell Type - T2a, Alternative Cell Type(s) - T2a, Community labels - CNS neuron,T2 neuron,soma in brain.
720575941701466586	BANC_626:720575941701466586	adult neuron	female organism	BANC626:720575941701466586	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transverse_neuron, Primary Cell Type - T4c, Alternative Cell Type(s) - T4c, Community labels - CNS neuron,T4 neuron,T4a?,soma in brain.
720575941701468122	BANC_626:720575941701468122	adult neuron	female organism	BANC626:720575941701468122	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transverse_neuron, Primary Cell Type - T4b, Alternative Cell Type(s) - T4b, Community labels - CNS neuron,T4 neuron,soma in brain.
720575941701471450	BANC_626:720575941701471450	adult neuron	female organism	BANC626:720575941701471450	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - lobula_plate_intrinsic, Primary Cell Type - LPi09, Alternative Cell Type(s) - LPi09, Community labels - soma in brain.
720575941701484762	BANC_626:720575941701484762	adult neuron	female organism	BANC626:720575941701484762	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transverse_neuron, Primary Cell Type - T5a, Alternative Cell Type(s) - T5a, Community labels - CNS neuron,T5 neuron,soma in brain.
720575941701487578	BANC_626:720575941701487578	adult neuron	female organism	BANC626:720575941701487578	BANC annotations: Flow - intrinsic, Super Class - visual_projection, Class - lobula_plate_columnar, Primary Cell Type - LPC2, Alternative Cell Type(s) - LPC2, Community labels - soma in brain.
720575941701526746	BANC_626:720575941701526746	adult neuron	female organism	BANC626:720575941701526746	BANC annotations: Flow - intrinsic, Super Class - visual_centrifugal, Class - centrifugal_lobula_plate, Primary Cell Type - cLP03, Alternative Cell Type(s) - cLP03, Community labels - CNS neuron,soma in brain.
720575941701582810	BANC_626:720575941701582810	adult neuron	female organism	BANC626:720575941701582810	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transverse_neuron, Primary Cell Type - T4d, Alternative Cell Type(s) - T4d, Community labels - CNS neuron,T4 neuron,T4b?,soma in brain.
720575941701586138	BANC_626:720575941701586138	adult neuron	female organism	BANC626:720575941701586138	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transverse_neuron, Primary Cell Type - T4b, Alternative Cell Type(s) - T4b, Community labels - CNS neuron,T4 neuron,soma in brain.
720575941701619930	BANC_626:720575941701619930	adult neuron	female organism	BANC626:720575941701619930	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - medulla_intrinsic, Primary Cell Type - Mi10, Alternative Cell Type(s) - Mi10, Community labels - CNS neuron,soma in brain.
720575941701622490	BANC_626:720575941701622490	adult neuron	female organism	BANC626:720575941701622490	BANC annotations: Flow - intrinsic, Super Class - visual_projection, Class - lobula_columnar, Primary Cell Type - LC17, Alternative Cell Type(s) - LC17, Community labels - CNS neuron,soma in brain.
720575941701672666	BANC_626:720575941701672666	adult neuron	female organism	BANC626:720575941701672666	BANC annotations: Flow - intrinsic, Super Class - descending, Class - descending_neuron, Primary Cell Type - DNge097, Alternative Cell Type(s) - DNge097,DNp72, Community labels - CNS neuron,soma in brain.
720575941701684186	BANC_626:720575941701684186	adult neuron	female organism	BANC626:720575941701684186	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - medulla_intrinsic, Primary Cell Type - Mi1, Alternative Cell Type(s) - Mi1, Community labels - CNS neuron,soma in brain.
720575941701720282	BANC_626:720575941701720282	adult neuron	female organism	BANC626:720575941701720282	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transverse_neuron, Primary Cell Type - T5c, Alternative Cell Type(s) - T5c, Community labels - CNS neuron,T5 neuron,T5a?,soma in brain.
720575941701782490	BANC_626:720575941701782490	adult neuron	female organism	BANC626:720575941701782490	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Community labels - photoreceptor neuron,sensory neuron.
720575941701807834	BANC_626:720575941701807834	adult neuron	female organism	BANC626:720575941701807834	BANC annotations: Flow - intrinsic, Super Class - ventral_nerve_cord_intrinsic, Sub Class - ventral_nerve_cord_ipsilateral_restricted, Primary Cell Type - IN03A094, Alternative Cell Type(s) - IN03A094, Community labels - soma in VNC.
720575941701811162	BANC_626:720575941701811162	adult neuron	female organism	BANC626:720575941701811162	BANC annotations: Flow - afferent, Super Class - sensory, Class - bristle_neuron, Sub Class - front_leg_bristle_neuron, Primary Cell Type - SNta29, Alternative Cell Type(s) - SNta29, Nerve - right_prothoracic_leg_nerve.
720575941701821402	BANC_626:720575941701821402	adult neuron	female organism	BANC626:720575941701821402	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - distal_medulla, Primary Cell Type - Dm3p, Alternative Cell Type(s) - Dm3p, Community labels - CNS neuron,soma in brain.
720575941701827546	BANC_626:720575941701827546	adult neuron	female organism	BANC626:720575941701827546	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transmedullary_y, Primary Cell Type - TmY4, Alternative Cell Type(s) - TmY4, Community labels - CNS neuron,TmY5a?,soma in brain.
720575941701829338	BANC_626:720575941701829338	adult neuron	female organism	BANC626:720575941701829338	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - optic_lobe_intrinsic_centrifugal, Primary Cell Type - C3, Alternative Cell Type(s) - C3, Community labels - CNS neuron,centrifugal,soma in brain.
720575941701829594	BANC_626:720575941701829594	adult neuron	female organism	BANC626:720575941701829594	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transmedullary, Primary Cell Type - Tm3, Alternative Cell Type(s) - Tm3, Community labels - CNS neuron,Tm9?,soma in brain.
720575941701840858	BANC_626:720575941701840858	adult neuron	female organism	BANC626:720575941701840858	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - distal_medulla, Primary Cell Type - Dm16, Alternative Cell Type(s) - Dm16, Community labels - CNS neuron,soma in brain.
720575941701841114	BANC_626:720575941701841114	adult neuron	female organism	BANC626:720575941701841114	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - medulla_intrinsic, Primary Cell Type - Mi9, Alternative Cell Type(s) - Mi9, Community labels - CNS neuron,Mi13?,soma in brain.
720575941701845210	BANC_626:720575941701845210	adult neuron	female organism	BANC626:720575941701845210	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transmedullary, Primary Cell Type - Tm9, Alternative Cell Type(s) - Tm9, Community labels - CNS neuron,soma in brain.
720575941701850842	BANC_626:720575941701850842	adult neuron	female organism	BANC626:720575941701850842	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic.
720575941701851866	BANC_626:720575941701851866	adult neuron	female organism	BANC626:720575941701851866	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - optic_lobe_intrinsic_centrifugal, Primary Cell Type - C3, Alternative Cell Type(s) - C3, Community labels - CNS neuron,centrifugal,soma in brain.
720575941701854170	BANC_626:720575941701854170	adult neuron	female organism	BANC626:720575941701854170	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transmedullary, Primary Cell Type - Tm1, Alternative Cell Type(s) - Tm1, Community labels - CNS neuron,soma in brain.
720575941701870298	BANC_626:720575941701870298	adult neuron	female organism	BANC626:720575941701870298	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transverse_neuron, Primary Cell Type - T5a, Alternative Cell Type(s) - T5a, Community labels - CNS neuron,T5 neuron,soma in brain.
720575941701879258	BANC_626:720575941701879258	adult neuron	female organism	BANC626:720575941701879258	BANC annotations: Flow - afferent, Super Class - sensory, Class - chordotonal_organ_neuron, Sub Class - haltere_chordotonal_organ_neuron, Primary Cell Type - SNpp34, Alternative Cell Type(s) - SNpp34, Nerve - left_dorsal_metathoracic_nerve.
720575941701887194	BANC_626:720575941701887194	adult neuron	female organism	BANC626:720575941701887194	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transverse_neuron, Primary Cell Type - T5b, Alternative Cell Type(s) - T5b, Community labels - CNS neuron,T5 neuron,T5d?,soma in brain.
720575941701946842	BANC_626:720575941701946842	adult neuron	female organism	BANC626:720575941701946842	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transverse_neuron, Primary Cell Type - T4b, Alternative Cell Type(s) - T4b, Community labels - CNS neuron,T4 neuron,soma in brain.
720575941701962202	BANC_626:720575941701962202	adult neuron	female organism	BANC626:720575941701962202	BANC annotations: Flow - afferent, Super Class - sensory, Class - bristle_neuron, Sub Class - interommatidial_bristle_neuron, Primary Cell Type - BM_InOm, Alternative Cell Type(s) - BM_InOm, Nerve - right_eye_nerve.
720575941701970906	BANC_626:720575941701970906	adult neuron	female organism	BANC626:720575941701970906	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transverse_neuron, Primary Cell Type - T5b, Alternative Cell Type(s) - T5b, Community labels - CNS neuron,T5 neuron,soma in brain.
720575941701983706	BANC_626:720575941701983706	adult neuron	female organism	BANC626:720575941701983706	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transverse_neuron, Primary Cell Type - T4c, Alternative Cell Type(s) - T4c, Community labels - CNS neuron,T4 neuron,soma in brain.
720575941701984218	BANC_626:720575941701984218	adult neuron	female organism	BANC626:720575941701984218	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transverse_neuron, Primary Cell Type - T5d, Alternative Cell Type(s) - T5d, Community labels - CNS neuron,T5 neuron,T5c?,soma in brain.
720575941702000602	BANC_626:720575941702000602	adult neuron	female organism	BANC626:720575941702000602	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transverse_neuron, Primary Cell Type - T3, Alternative Cell Type(s) - T3, Community labels - CNS neuron,soma in brain.
720575941702002138	BANC_626:720575941702002138	adult neuron	female organism	BANC626:720575941702002138	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transverse_neuron, Primary Cell Type - T5c, Alternative Cell Type(s) - T5c, Community labels - CNS neuron,T5 neuron,soma in brain.
720575941702020058	BANC_626:720575941702020058	adult neuron	female organism	BANC626:720575941702020058	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transverse_neuron, Primary Cell Type - T3, Alternative Cell Type(s) - T3, Community labels - CNS neuron,soma in brain.
720575941702037210	BANC_626:720575941702037210	adult neuron	female organism	BANC626:720575941702037210	BANC annotations: Flow - intrinsic, Super Class - central_brain_intrinsic, Class - kenyon_cell, Sub Class - KCg, Primary Cell Type - KCg-d, Alternative Cell Type(s) - KCg-d, Community labels - soma in brain.
720575941702037466	BANC_626:720575941702037466	adult neuron	female organism	BANC626:720575941702037466	BANC annotations: Flow - intrinsic, Super Class - central_brain_intrinsic, Class - kenyon_cell, Sub Class - KCg, Primary Cell Type - KCg-m, Alternative Cell Type(s) - KCg-m, Community labels - CNS neuron,soma in brain.
720575941702038746	BANC_626:720575941702038746	adult neuron	female organism	BANC626:720575941702038746	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transmedullary, Primary Cell Type - Tm3, Alternative Cell Type(s) - Tm3, Community labels - CNS neuron,Tm1?,soma in brain.
720575941702043354	BANC_626:720575941702043354	adult neuron	female organism	BANC626:720575941702043354	BANC annotations: Flow - afferent, Super Class - sensory_ascending, Class - chordotonal_organ_neuron, Sub Class - hind_leg_club_chordotonal_organ_neuron, Primary Cell Type - SApp23, Alternative Cell Type(s) - SApp23, Nerve - MetaLN_R_CvC, Community labels - ascending,chordotonal neuron,sensory neuron.
720575941702050266	BANC_626:720575941702050266	adult neuron	female organism	BANC626:720575941702050266	BANC annotations: Flow - intrinsic, Super Class - central_brain_intrinsic, Class - kenyon_cell, Sub Class - KCapbp, Primary Cell Type - KCapbp-ap1, Alternative Cell Type(s) - KCapbp-ap1, Community labels - CNS neuron,soma in brain.
720575941702057434	BANC_626:720575941702057434	adult neuron	female organism	BANC626:720575941702057434	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transmedullary_y, Primary Cell Type - TmY5a, Alternative Cell Type(s) - TmY5a, Community labels - CNS neuron,soma in brain.
720575941702063066	BANC_626:720575941702063066	adult neuron	female organism	BANC626:720575941702063066	BANC annotations: Flow - intrinsic, Super Class - ventral_nerve_cord_intrinsic, Sub Class - ventral_nerve_cord_bilateral_interconnecting, Primary Cell Type - IN06A073, Alternative Cell Type(s) - IN06A073, Community labels - soma in VNC.
720575941702064858	BANC_626:720575941702064858	adult neuron	female organism	BANC626:720575941702064858	BANC annotations: Flow - intrinsic, Super Class - ventral_nerve_cord_intrinsic, Sub Class - ventral_nerve_cord_ipsilateral_restricted, Primary Cell Type - IN16B120, Alternative Cell Type(s) - IN16B120, Community labels - soma in VNC.
720575941702067674	BANC_626:720575941702067674	adult neuron	female organism	BANC626:720575941702067674	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transmedullary, Primary Cell Type - Tm4, Alternative Cell Type(s) - Tm4, Community labels - CNS neuron,soma in brain.
720575941702068954	BANC_626:720575941702068954	adult neuron	female organism	BANC626:720575941702068954	BANC annotations: Flow - intrinsic, Super Class - ventral_nerve_cord_intrinsic, Sub Class - ventral_nerve_cord_ipsilateral_restricted, Primary Cell Type - IN13A029, Alternative Cell Type(s) - IN13A029, Community labels - soma in VNC.
720575941702070746	BANC_626:720575941702070746	adult neuron	female organism	BANC626:720575941702070746	BANC annotations: Flow - intrinsic, Super Class - ventral_nerve_cord_intrinsic, Sub Class - ventral_nerve_cord_bilateral_interconnecting, Primary Cell Type - IN01A061, Alternative Cell Type(s) - IN01A061, Community labels - soma in VNC.
720575941702076634	BANC_626:720575941702076634	adult neuron	female organism	BANC626:720575941702076634	BANC annotations: Flow - intrinsic, Super Class - ventral_nerve_cord_intrinsic, Sub Class - ventral_nerve_cord_bilateral_interconnecting, Primary Cell Type - IN01A075, Alternative Cell Type(s) - IN01A075, Community labels - soma in VNC.
720575941702084314	BANC_626:720575941702084314	adult neuron	female organism	BANC626:720575941702084314	BANC annotations: Flow - intrinsic, Super Class - central_brain_intrinsic, Class - kenyon_cell, Sub Class - KCab, Primary Cell Type - KCab, Alternative Cell Type(s) - KCab, Community labels - soma in brain.
720575941702094298	BANC_626:720575941702094298	adult neuron	female organism	BANC626:720575941702094298	BANC annotations: Flow - intrinsic, Super Class - central_brain_intrinsic, Class - mushroom_body_dopaminergic_neuron, Sub Class - PAM_dopaminergic_neuron, Primary Cell Type - PAM04, Alternative Cell Type(s) - PAM04, Community labels - soma in brain.
720575941702096602	BANC_626:720575941702096602	adult neuron	female organism	BANC626:720575941702096602	BANC annotations: Flow - intrinsic, Super Class - ventral_nerve_cord_intrinsic, Class - single_leg_neuromere, Sub Class - ventral_nerve_cord_bilateral_restricted, Primary Cell Type - IN12B003, Alternative Cell Type(s) - IN12B003, Community labels - soma in VNC.
720575941702129114	BANC_626:720575941702129114	adult neuron	female organism	BANC626:720575941702129114	BANC annotations: Flow - afferent, Super Class - sensory, Class - chordotonal_organ_neuron, Sub Class - middle_leg_hook_chordotonal_organ_neuron, Primary Cell Type - SNpp39, Alternative Cell Type(s) - SNpp39, Nerve - MetaLN_L.
720575941702131674	BANC_626:720575941702131674	adult neuron	female organism	BANC626:720575941702131674	BANC annotations: Flow - afferent, Super Class - sensory, Class - taste_peg_neuron, Sub Class - wing_margin_taste_peg_neuron, Primary Cell Type - SNch02, Alternative Cell Type(s) - SNch02, Nerve - right_anterior_dorsal_mesothoracic_nerve.
720575941702131930	BANC_626:720575941702131930	adult neuron	female organism	BANC626:720575941702131930	BANC annotations: Flow - afferent, Super Class - sensory, Class - bristle_neuron, Sub Class - front_leg_bristle_neuron, Primary Cell Type - SNta30, Alternative Cell Type(s) - SNta30, Nerve - right_prothoracic_leg_nerve.
720575941702140890	BANC_626:720575941702140890	adult neuron	female organism	BANC626:720575941702140890	BANC annotations: Flow - afferent, Super Class - sensory, Class - bristle_neuron, Sub Class - front_leg_bristle_neuron, Primary Cell Type - SNta44, Alternative Cell Type(s) - SNta44, Nerve - right_prothoracic_leg_nerve.
720575941702148570	BANC_626:720575941702148570	adult neuron	female organism	BANC626:720575941702148570	BANC annotations: Flow - intrinsic, Super Class - ascending, Class - ascending_neuron, Primary Cell Type - SA_VTV_5, Alternative Cell Type(s) - SA_VTV_5, Community labels - soma in VNC.
720575941702152922	BANC_626:720575941702152922	adult neuron	female organism	BANC626:720575941702152922	BANC annotations: Flow - afferent, Super Class - sensory, Class - orphan_neuron, Sub Class - abdomen_orphan_neuron, Primary Cell Type - SNxx06, Alternative Cell Type(s) - SNxx06, Nerve - abdominal_nerve_trunk.
720575941702153178	BANC_626:720575941702153178	adult neuron	female organism	BANC626:720575941702153178	BANC annotations: Flow - intrinsic, Super Class - ventral_nerve_cord_intrinsic, Sub Class - ventral_nerve_cord_ipsilateral_restricted, Primary Cell Type - IN20A.22A010, Alternative Cell Type(s) - IN20A.22A010, Community labels - soma in VNC.
720575941702161370	BANC_626:720575941702161370	adult neuron	female organism	BANC626:720575941702161370	BANC annotations: Flow - afferent, Super Class - sensory, Class - bristle_neuron, Sub Class - front_leg_bristle_neuron, Primary Cell Type - SNta44, Alternative Cell Type(s) - SNta44, Nerve - right_prothoracic_leg_nerve.
720575941702164186	BANC_626:720575941702164186	adult neuron	female organism	BANC626:720575941702164186	BANC annotations: Flow - afferent, Super Class - sensory, Class - orphan_neuron, Sub Class - abdomen_orphan_neuron, Primary Cell Type - SNxx03, Alternative Cell Type(s) - SNxx03, Nerve - abdominal_nerve_trunk.
720575941702171610	BANC_626:720575941702171610	adult neuron	female organism	BANC626:720575941702171610	BANC annotations: Flow - intrinsic, Super Class - ventral_nerve_cord_intrinsic, Class - single_leg_neuromere, Sub Class - ventral_nerve_cord_ipsilateral_restricted, Primary Cell Type - IN04B092, Alternative Cell Type(s) - IN04B092, Community labels - soma in VNC.
720575941702173658	BANC_626:720575941702173658	adult neuron	female organism	BANC626:720575941702173658	BANC annotations: Flow - afferent, Super Class - sensory, Class - bristle_neuron, Sub Class - postorbital_dorsal_bristle_neuron, Primary Cell Type - BM_dPoOr, Alternative Cell Type(s) - BM_dPoOr, Nerve - left_occipital_nerve.
720575941702182874	BANC_626:720575941702182874	adult neuron	female organism	BANC626:720575941702182874	BANC annotations: Flow - intrinsic, Super Class - central_brain_intrinsic, Class - kenyon_cell, Sub Class - KCab, Primary Cell Type - KCab, Alternative Cell Type(s) - KCab, Community labels - soma in brain.
720575941702184922	BANC_626:720575941702184922	adult neuron	female organism	BANC626:720575941702184922	BANC annotations: Flow - intrinsic, Super Class - central_brain_intrinsic, Class - kenyon_cell, Sub Class - KCab, Primary Cell Type - KCab, Alternative Cell Type(s) - KCab, Community labels - soma in brain.
720575941702200538	BANC_626:720575941702200538	adult neuron	female organism	BANC626:720575941702200538	BANC annotations: Flow - afferent, Super Class - sensory, Class - bristle_neuron, Sub Class - interommatidial_bristle_neuron, Primary Cell Type - BM_InOm, Alternative Cell Type(s) - BM_InOm, Nerve - right_eye_nerve.
720575941702203610	BANC_626:720575941702203610	adult neuron	female organism	BANC626:720575941702203610	BANC annotations: Flow - afferent, Super Class - sensory, Class - bristle_neuron, Sub Class - hind_leg_bristle_neuron, Primary Cell Type - SNta37, Alternative Cell Type(s) - SNta37, Nerve - right_metathoracic_leg_nerve.
720575941702220250	BANC_626:720575941702220250	adult neuron	female organism	BANC626:720575941702220250	BANC annotations: Flow - afferent, Super Class - sensory, Class - bristle_neuron, Sub Class - interommatidial_bristle_neuron, Primary Cell Type - BM_InOm, Alternative Cell Type(s) - BM_InOm, Nerve - left_eye_nerve.
720575941702223066	BANC_626:720575941702223066	adult neuron	female organism	BANC626:720575941702223066	BANC annotations: Flow - intrinsic, Super Class - ventral_nerve_cord_intrinsic, Sub Class - ventral_nerve_cord_bilateral_interconnecting, Primary Cell Type - IN11A016, Alternative Cell Type(s) - IN11A016, Community labels - soma in VNC.
720575941702226650	BANC_626:720575941702226650	adult neuron	female organism	BANC626:720575941702226650	BANC annotations: Flow - afferent, Super Class - sensory, Class - chordotonal_organ_neuron, Sub Class - wheelers_chordotonal_organ_neuron, Primary Cell Type - SNpp01, Alternative Cell Type(s) - SNpp01, Nerve - left_fourth_abdominal_nerve.
720575941702232282	BANC_626:720575941702232282	adult neuron	female organism	BANC626:720575941702232282	BANC annotations: Flow - afferent, Super Class - sensory, Class - chordotonal_organ_neuron, Sub Class - johnstons_organ_B_neuron, Primary Cell Type - JO-B, Alternative Cell Type(s) - JO-B, Nerve - left_antennal_nerve.
720575941702233818	BANC_626:720575941702233818	adult neuron	female organism	BANC626:720575941702233818	BANC annotations: Flow - afferent, Super Class - sensory, Class - campaniform_sensillum_neuron, Sub Class - haltere_campaniform_sensillum_neuron, Primary Cell Type - SNpp20, Alternative Cell Type(s) - SNpp20, Nerve - left_dorsal_metathoracic_nerve.
720575941702235610	BANC_626:720575941702235610	adult neuron	female organism	BANC626:720575941702235610	BANC annotations: Flow - afferent, Super Class - sensory, Sub Class - putative_front_leg_claw_chordotonal_organ_neuron, Primary Cell Type - SNpp50, Alternative Cell Type(s) - SNpp50, Nerve - right_prothoracic_leg_nerve.
720575941702248666	BANC_626:720575941702248666	adult neuron	female organism	BANC626:720575941702248666	BANC annotations: Flow - afferent, Super Class - sensory, Class - chordotonal_organ_neuron, Sub Class - hind_leg_claw_chordotonal_organ_neuron, Primary Cell Type - SNpp50, Alternative Cell Type(s) - SNpp50, Nerve - right_metathoracic_leg_nerve.
720575941702251482	BANC_626:720575941702251482	adult neuron	female organism	BANC626:720575941702251482	BANC annotations: Flow - afferent, Super Class - sensory, Class - bristle_neuron, Sub Class - interommatidial_bristle_neuron, Primary Cell Type - BM_InOm, Alternative Cell Type(s) - BM_InOm, Nerve - right_eye_nerve.
720575941702256090	BANC_626:720575941702256090	adult neuron	female organism	BANC626:720575941702256090	BANC annotations: Flow - afferent, Super Class - sensory_ascending, Primary Cell Type - SA_DMT_ADMN_11, Alternative Cell Type(s) - SA_DMT_ADMN_11, Community labels - ascending,innervates wing,sensory neuron.
720575941702288602	BANC_626:720575941702288602	adult neuron	female organism	BANC626:720575941702288602	BANC annotations: Flow - intrinsic, Super Class - central_brain_intrinsic, Primary Cell Type - CB1962, Alternative Cell Type(s) - CB1962, Community labels - soma in brain.
720575941702296282	BANC_626:720575941702296282	adult neuron	female organism	BANC626:720575941702296282	BANC annotations: Flow - intrinsic, Super Class - central_brain_intrinsic, Class - kenyon_cell, Sub Class - KCapbp, Primary Cell Type - KCapbp-ap1, Alternative Cell Type(s) - KCapbp-ap1, Community labels - CNS neuron,soma in brain.
720575941702305242	BANC_626:720575941702305242	adult neuron	female organism	BANC626:720575941702305242	BANC annotations: Flow - intrinsic, Super Class - central_brain_intrinsic, Primary Cell Type - CB0830, Alternative Cell Type(s) - CB0830, Community labels - soma in brain.
720575941702322138	BANC_626:720575941702322138	adult neuron	female organism	BANC626:720575941702322138	BANC annotations: Flow - intrinsic, Super Class - central_brain_intrinsic, Primary Cell Type - CB2431, Alternative Cell Type(s) - CB2431, Community labels - soma in brain.
720575941702332890	BANC_626:720575941702332890	adult neuron	female organism	BANC626:720575941702332890	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - medulla_intrinsic, Primary Cell Type - Mi4, Alternative Cell Type(s) - Mi4, Community labels - CNS neuron,soma in brain.
720575941702341338	BANC_626:720575941702341338	adult neuron	female organism	BANC626:720575941702341338	BANC annotations: Flow - intrinsic, Super Class - central_brain_intrinsic, Class - central_complex_intrinsic_neuron, Sub Class - vDelta, Primary Cell Type - vDeltaA, Alternative Cell Type(s) - vDeltaA,vDeltaB,vDeltaC,vDeltaD,vDeltaE,vDeltaJ,vDeltaK,vDeltaL,vDeltaM, Community labels - soma in brain,vDeltaA,vDeltaB,vDeltaC,vDeltaD,vDeltaE,vDeltaJ,vDeltaK,vDeltaL,vDeltaM.
720575941702343386	BANC_626:720575941702343386	adult neuron	female organism	BANC626:720575941702343386	BANC annotations: Flow - intrinsic, Super Class - central_brain_intrinsic, Class - kenyon_cell, Sub Class - KCg, Primary Cell Type - KCg-d, Alternative Cell Type(s) - KCg-d, Community labels - CNS neuron,soma in brain.
