filename	label	AD	DBD	part_of
Janelia-2134776487977418850-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_142_198_2586717750395142198_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_LH542_VNC_2020__1	P{R42D01-p65.AD}	P{R86A05-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2134776508990881890-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_159_478_2586715683421159478_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_LH191_VNC_2020__1	P{R84F07-p65.AD}	P{R30H02-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2136913422183301218-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_819_446_2586717108821819446_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_LH1478_VNC_2020__1	P{R64E06-p65.AD}	P{R65C07-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2136913423949103202-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_820_470_2586717431493820470_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_LH1197_VNC_2020__1	P{R30F11-p65.AD}	P{R48D05-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2136913426557960290-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_961_846_2586717108716961846_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_LH849_VNC_2020__1	P{R11E08-p65.AD}	P{R28A10-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2136913443607806050-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_465_270_2586720299139465270_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_LH1475_VNC_2020__1	P{R86A05-p65.AD}	P{R65C07-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2146798862671544418-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_697_014_2586716028230697014_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_LH123_VNC_2020__1	P{R16C09-p65.AD}	P{R20G01-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2146798879260016738-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_033_206_2586719766186033206_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_LH1046_VNC_2020__1	P{R82F03-p65.AD}	P{R41G09-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2150514057159901282-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_420_278_2586721084426420278_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_LH1594_VNC_2020__1	P{R43D01-p65.AD}	P{R76G09-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2150514057994567778-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_511_542_2586721899656511542_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_LH1574_VNC_2020__1	P{R20G01-p65.AD}	P{R76G09-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2150514063182921826-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_034_102_2586719221132034102_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_LH421_VNC_2020__1	P{R38D01-p65.AD}	P{R54G12-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2150514064801923170-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_783_350_2586723871721783350_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_LH412_VNC_2020__1	P{R22B12-p65.AD}	P{R54G12-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2150514073568018530-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_415_030_2586722601036415030_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_LH1293_VNC_2020__1	P{R16C09-p65.AD}	P{R52H12-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2150514097014177890-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_342_070_2586719058464342070_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_LH1284_VNC_2020__1	P{R38F08-p65.AD}	P{R52H12-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2185901045320777826-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_285_540_2587066487227285540_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_LH563_VNC_2020__1	P{R16C09-p65.AD}	P{R94F11-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2199647564557451338-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_802_020_2587062437605802020_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_LH304_VNC_2020__1	P{R65H10-p65.AD}	P{R46E11-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2199647569083105354-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_063_332_2587062527691063332_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_LH567_VNC_2020__1	P{R22B12-p65.AD}	P{R94F11-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2206700925093937250-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_816_164_2587065456816816164_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_LH1740_VNC_2020__1	P{R12H12-p65.AD}	P{R92A07-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2206700927358861410-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_825_444_2587062437735825444_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_LH1727_VNC_2020__1	P{R16C09-p65.AD}	P{R85F05-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2214518368952647717-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_126_372_2586742575738126372_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_LH770_VNC_2020__1	P{R37E08-p65.AD}	P{R20G10-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2214518375437041701-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_597_732_2587065075101597732_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_LH1827_VNC_2020__1	P{R30A10-p65.AD}	P{R95F09-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2214518383351693349-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_841_380_2587068036854841380_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_LH1554_VNC_2020__1	P{R91F03-p65.AD}	P{R71D08-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2214518388145782821-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_872_676_2587065762069872676_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_LH1614_VNC_2020__1	P{R44G08-p65.AD}	P{R81A04-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2214518390821748773-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_153_572_2587067214553153572_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_LH721_VNC_2020__1	P{R51H04-p65.AD}	P{R17B08-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2214518391501226021-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_885_860_2587063256375885860_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_LH1477_VNC_2020__1	P{R49B08-p65.AD}	P{R65C07-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2214518395456454693-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_108_516_2587062781849108516_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_LH1354_VNC_2020__1	P{R49B08-p65.AD}	P{R53D01-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2214518396760883237-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_121_316_2586742575889121316_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_LH990_VNC_2020__1	P{R48F03-p65.AD}	P{R37G11-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2214518399424266277-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_636_132_2587062528005636132_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_LH1139_VNC_2020__1	P{R93A02-p65.AD}	P{R44G08-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2214518403266248741-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_748_388_2587062781819748388_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_LH1744_VNC_2020__1	P{R92D09-p65.AD}	P{R92A07-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2214518403912171557-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_860_004_2587068789547860004_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_LH1538_VNC_2020__1	P{R93A02-p65.AD}	P{R66B12-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2214518405891883045-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_303_396_2587062951068303396_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_LH1721_VNC_2020__1	P{R92D09-p65.AD}	P{R85F05-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2214518414641201189-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_282_980_2587068531363282980_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_LH1396_VNC_2020__1	P{R94B04-p65.AD}	P{R55C09-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2214518416981622821-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_800_100_2587064363923800100_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_LH629_VNC_2020__1	P{R30A10-p65.AD}	P{R10H02-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2214518418202165285-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_537_380_2587062527636537380_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_LH1000_VNC_2020__1	P{R94B04-p65.AD}	P{R38F08-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2214518420110573605-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_888_996_2586738747726888996_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_LH1899_VNC_2020__1	P{VT007394-p65.AD}	P{R75C05-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2214518423801561125-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_729_316_2586740159445729316_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_LH1940_VNC_2020__1	P{R66A08-p65.AD}	P{VT000926-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2214518431422611493-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_733_796_2586745167423733796_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_LH1989_VNC_2020__1	P{R22D02-p65.AD}	P{VT008671-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2214518440650080293-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_004_196_2586740478087004196_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_LH1893_VNC_2020__1	P{R18B06-p65.AD}	P{VT024617-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2214518449202266149-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_720_868_2586740823353720868_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_LH1990_VNC_2020__1	P{R25G10-p65.AD}	P{VT008671-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2214518454323511333-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_148_068_2586739119103148068_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_LH1983_VNC_2020__1	P{R76E07-p65.AD}	P{VT008671-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2216619376738566242-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_706_660_2586742482087706660_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_LH2051_VNC_2020__1	P{VT022244-p65.AD}	P{VT044340-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2216619384422531170-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_599_716_2586739572662599716_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_LH1925_VNC_2020__1	P{VT017375-p65.AD}	P{R75C05-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2216619384883904610-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_034_660_2586743114379034660_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_LH2185_VNC_2020__1	P{R64B08-p65.AD}	P{VT029317-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2216619385336889442-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_004_388_2586741910748004388_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_LH2001_VNC_2020__1	P{VT022244-p65.AD}	P{VT014480-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2216619385777291362-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_701_348_2586738059810701348_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_LH2033_VNC_2020__1	P{VT043152-p65.AD}	P{VT027015-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2219289889357168677-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_209_572_2586740825350209572_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_LH2087_VNC_2020__1	P{VT006486-p65.AD}	P{VT060731-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2219289891043278885-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_928_100_2586738286147928100_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_LH2220_VNC_2020__1	P{VT041887-p65.AD}	P{VT060077-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2219289892200906789-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_244_836_2586740349783244836_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_LH2170_VNC_2020__1	P{VT002834-p65.AD}	P{VT008659-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2227892495910436962-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_136_804_2587064363823136804_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_LH2094_VNC_2020__1	P{VT006486-p65.AD}	P{VT008489-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2227892498221498466-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_437_796_2586739889416437796_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_LH2382_VNC_2020__1	P{VT006202-p65.AD}	P{VT008671-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2227892499601424482-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_964_388_2586738395396964388_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_LH2392_VNC_2020__1	P{R34E09-p65.AD}	P{VT023823-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2227892500972961890-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_314_980_2586742824783314980_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_LH2385_VNC_2020__1	P{R70G05-p65.AD}	P{VT008683-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2227892501916680290-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_082_724_2586744411220082724_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_LH2387_VNC_2020__1	P{R44G08-p65.AD}	P{VT016266-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2229158715838169162-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_980_708_2586741027133980708_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_LH2201_VNC_2020__1	P{VT058720-p65.AD}	P{VT041887-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2229158718082121802-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_326_692_2586737745808326692_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_LH2193_VNC_2020__1	P{VT060077-p65.AD}	P{VT029317-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2229158719428493386-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_571_236_2586739572683571236_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_LH2088_VNC_2020__1	P{VT060731-p65.AD}	P{VT006486-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2229158722104459338-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_056_100_2586739036404056100_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_LH1959_VNC_2020__1	P{R58F03-p65.AD}	P{R30A10-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2244772300840763466-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_436_772_2587064887448436772_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_LH2316_VNC_2020__1	P{VT023823-p65.AD}	P{R34E09-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2262796568010686538-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_778_020_2586740420964778020_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_LH1850_VNC_2020__1	P{R49B08-p65.AD}	P{VT024617-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2262796569642270794-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_397_668_2586740159395397668_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_LH1900_VNC_2020__1	P{R17A04-p65.AD}	P{VT041432-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2262796573857546314-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_933_284_2586740792122933284_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_LH1943_VNC_2020__1	P{R22A12-p65.AD}	P{VT020714-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2262796577259126858-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_365_668_2586744149751365668_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_LH2233_VNC_2020__1	P{R37A11-p65.AD}	P{VT050273-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2262796580828479562-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_576_420_2586740309186576420_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_LH2041_VNC_2020__1	P{VT049488-p65.AD}	P{VT043152-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2270696849021075493-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_834_722_2586727151134834722_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_LH1828_VNC_2020__1	P{R64B08-p65.AD}	P{R95F09-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2310229229393936529-VNC-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_741_416_2650606709952741416_align_REG_JRC2018_FEMALE_63x_8bitc_J18VU_SG	JRC_LH2445_VNC_2020__1	P{R41C05-p65.AD}	P{VT026019-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2328247140893065361-VNC-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_895_652_2586743630374895652_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_LH1591_VNC_2020__1	P{R27C09-p65.AD}	P{R76G09-GAL4.DBD}	female organism|thoracico-abdominal ganglion
