filename	label	is_a	part_of	dbxrefs	comment
720575941350413360	BANC_626:720575941350413360	adult neuron	female organism	BANC626:720575941350413360	BANC annotations: Flow - intrinsic, Super Class - ventral_nerve_cord_intrinsic, Sub Class - ventral_nerve_cord_ipsilateral_restricted, Primary Cell Type - IN04B108, Alternative Cell Type(s) - IN04B108, Community labels - soma in VNC.
720575941350420016	BANC_626:720575941350420016	adult neuron	female organism	BANC626:720575941350420016	BANC annotations: Flow - intrinsic, Super Class - ventral_nerve_cord_intrinsic, Sub Class - ventral_nerve_cord_ipsilateral_restricted, Primary Cell Type - IN03A071, Alternative Cell Type(s) - IN03A071, Community labels - soma in VNC.
720575941350424112	BANC_626:720575941350424112	adult neuron	female organism	BANC626:720575941350424112	BANC annotations: Flow - intrinsic, Super Class - ventral_nerve_cord_intrinsic, Sub Class - ventral_nerve_cord_contralateral_restricted, Primary Cell Type - IN14A018, Alternative Cell Type(s) - IN14A018, Community labels - soma in VNC.
720575941350427696	BANC_626:720575941350427696	adult neuron	female organism	BANC626:720575941350427696	BANC annotations: Flow - intrinsic, Super Class - ventral_nerve_cord_intrinsic, Sub Class - ventral_nerve_cord_bilateral_interconnecting, Primary Cell Type - IN10B052, Alternative Cell Type(s) - IN10B052, Community labels - soma in VNC.
720575941350441008	BANC_626:720575941350441008	adult neuron	female organism	BANC626:720575941350441008	BANC annotations: Flow - intrinsic, Super Class - ventral_nerve_cord_intrinsic, Sub Class - ventral_nerve_cord_ipsilateral_interconnecting, Primary Cell Type - IN16B092, Alternative Cell Type(s) - IN16B092, Community labels - soma in VNC.
720575941350441264	BANC_626:720575941350441264	adult neuron	female organism	BANC626:720575941350441264	BANC annotations: Flow - intrinsic, Super Class - ventral_nerve_cord_intrinsic, Sub Class - ventral_nerve_cord_ipsilateral_restricted, Primary Cell Type - IN20A.22A085, Alternative Cell Type(s) - IN20A.22A085, Community labels - soma in VNC.
720575941350443312	BANC_626:720575941350443312	adult neuron	female organism	BANC626:720575941350443312	BANC annotations: Flow - intrinsic, Super Class - ventral_nerve_cord_intrinsic, Sub Class - ventral_nerve_cord_bilateral_restricted, Primary Cell Type - IN01A057, Alternative Cell Type(s) - IN01A057, Community labels - soma in VNC.
720575941350444592	BANC_626:720575941350444592	adult neuron	female organism	BANC626:720575941350444592	BANC annotations: Flow - efferent, Super Class - motor, Class - leg_motor_neuron, Sub Class - middle_leg_motor_neuron, Primary Cell Type - trochanter_flexor_MesoALN_posterior_soma, Alternative Cell Type(s) - trochanter_flexor_MesoALN_posterior_soma, Nerve - right_mesothoracic_leg_nerve, Community labels - innervates T2 leg,innervates leg,innervates right side of body.
720575941350455344	BANC_626:720575941350455344	adult neuron	female organism	BANC626:720575941350455344	BANC annotations: Flow - intrinsic, Super Class - ventral_nerve_cord_intrinsic, Sub Class - ventral_nerve_cord_bilateral_restricted, Primary Cell Type - IN19A117, Alternative Cell Type(s) - IN19A117, Community labels - soma in VNC.
720575941350471472	BANC_626:720575941350471472	adult neuron	female organism	BANC626:720575941350471472	BANC annotations: Flow - intrinsic, Super Class - ventral_nerve_cord_intrinsic, Sub Class - ventral_nerve_cord_ipsilateral_restricted, Primary Cell Type - IN16B086, Alternative Cell Type(s) - IN16B086, Community labels - soma in VNC.
720575941350473008	BANC_626:720575941350473008	adult neuron	female organism	BANC626:720575941350473008	BANC annotations: Flow - intrinsic, Super Class - ventral_nerve_cord_intrinsic, Sub Class - ventral_nerve_cord_bilateral_interconnecting, Primary Cell Type - IN08B108, Alternative Cell Type(s) - IN08B108, Community labels - soma in VNC.
720575941350482992	BANC_626:720575941350482992	adult neuron	female organism	BANC626:720575941350482992	BANC annotations: Flow - intrinsic, Super Class - ventral_nerve_cord_intrinsic, Sub Class - ventral_nerve_cord_bilateral_restricted, Primary Cell Type - INXXX346, Alternative Cell Type(s) - INXXX346, Community labels - soma in VNC.
720575941350526512	BANC_626:720575941350526512	adult neuron	female organism	BANC626:720575941350526512	BANC annotations: Flow - intrinsic, Super Class - central_brain_intrinsic, Primary Cell Type - CB1563, Alternative Cell Type(s) - CB1563, Community labels - soma in brain.
720575941350528560	BANC_626:720575941350528560	adult neuron	female organism	BANC626:720575941350528560	BANC annotations: Flow - intrinsic, Super Class - central_brain_intrinsic, Class - central_complex_intrinsic_neuron, Sub Class - PFN, Primary Cell Type - PFNd, Alternative Cell Type(s) - PFNd, Community labels - soma in brain.
720575941350550320	BANC_626:720575941350550320	adult neuron	female organism	BANC626:720575941350550320	BANC annotations: Flow - afferent, Super Class - sensory, Class - bristle_neuron, Sub Class - thorax_bristle_neuron, Primary Cell Type - SNta09, Alternative Cell Type(s) - SNta09, Nerve - right_posterior_dorsal_mesothoracic_nerve.
720575941350568496	BANC_626:720575941350568496	adult neuron	female organism	BANC626:720575941350568496	BANC annotations: Flow - afferent, Super Class - sensory, Class - bristle_neuron, Sub Class - middle_leg_bristle_neuron, Primary Cell Type - SNta35, Alternative Cell Type(s) - SNta35, Nerve - right_mesothoracic_leg_nerve.
720575941350569776	BANC_626:720575941350569776	adult neuron	female organism	BANC626:720575941350569776	BANC annotations: Flow - afferent, Super Class - sensory, Class - bristle_neuron, Sub Class - middle_leg_bristle_neuron, Primary Cell Type - SNta37, Alternative Cell Type(s) - SNta37, Nerve - MetaLN_L.
720575941350604336	BANC_626:720575941350604336	adult neuron	female organism	BANC626:720575941350604336	BANC annotations: Flow - afferent, Super Class - sensory, Class - bristle_neuron, Sub Class - middle_leg_bristle_neuron, Primary Cell Type - SNta29, Alternative Cell Type(s) - SNta29, Nerve - right_mesothoracic_leg_nerve.
720575941350764336	BANC_626:720575941350764336	adult neuron	female organism	BANC626:720575941350764336	BANC annotations: Flow - afferent, Super Class - sensory, Class - bristle_neuron, Sub Class - interommatidial_bristle_neuron, Primary Cell Type - BM_InOm, Alternative Cell Type(s) - BM_InOm, Nerve - right_eye_nerve.
720575941350878768	BANC_626:720575941350878768	adult neuron	female organism	BANC626:720575941350878768	BANC annotations: Flow - intrinsic, Super Class - central_brain_intrinsic, Class - central_complex_input_neuron, Sub Class - EB_input, Primary Cell Type - ER6, Alternative Cell Type(s) - ER6, Community labels - soma in brain.
720575941350890544	BANC_626:720575941350890544	adult neuron	female organism	BANC626:720575941350890544	BANC annotations: Flow - intrinsic, Super Class - descending, Class - descending_neuron, Primary Cell Type - DNge110, Alternative Cell Type(s) - DNge110, Community labels - CNS neuron,soma in brain.
720575941350979376	BANC_626:720575941350979376	adult neuron	female organism	BANC626:720575941350979376	BANC annotations: Flow - intrinsic, Super Class - central_brain_intrinsic, Class - central_complex_input_neuron, Sub Class - EB_input, Primary Cell Type - ER3m, Alternative Cell Type(s) - ER3m, Community labels - soma in brain.
720575941351040048	BANC_626:720575941351040048	adult neuron	female organism	BANC626:720575941351040048	BANC annotations: Flow - intrinsic, Super Class - central_brain_intrinsic, Class - kenyon_cell, Sub Class - KCab, Primary Cell Type - KCab, Alternative Cell Type(s) - KCab, Community labels - CNS neuron,soma in brain.
720575941351040304	BANC_626:720575941351040304	adult neuron	female organism	BANC626:720575941351040304	BANC annotations: Flow - intrinsic, Super Class - ventral_nerve_cord_intrinsic, Class - single_leg_neuromere, Sub Class - ventral_nerve_cord_ipsilateral_restricted, Primary Cell Type - IN01B065, Alternative Cell Type(s) - IN01B065, Community labels - soma in VNC.
720575941351045936	BANC_626:720575941351045936	adult neuron	female organism	BANC626:720575941351045936	BANC annotations: Flow - intrinsic, Super Class - ventral_nerve_cord_intrinsic, Sub Class - ventral_nerve_cord_ipsilateral_interconnecting, Primary Cell Type - IN21A071, Alternative Cell Type(s) - IN21A071, Community labels - soma in VNC.
720575941351118640	BANC_626:720575941351118640	adult neuron	female organism	BANC626:720575941351118640	BANC annotations: Flow - intrinsic, Super Class - central_brain_intrinsic, Class - kenyon_cell, Sub Class - KCapbp, Primary Cell Type - KCapbp-ap1, Alternative Cell Type(s) - KCapbp-ap1, Community labels - soma in brain.
720575941351123760	BANC_626:720575941351123760	adult neuron	female organism	BANC626:720575941351123760	BANC annotations: Flow - intrinsic, Super Class - central_brain_intrinsic, Class - central_complex_intrinsic_neuron, Sub Class - PFN, Primary Cell Type - PFNm, Alternative Cell Type(s) - PFNm,PFNp, Community labels - PFNp_b,soma in brain.
720575941351164208	BANC_626:720575941351164208	adult neuron	female organism	BANC626:720575941351164208	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - distal_medulla, Primary Cell Type - Dm2, Alternative Cell Type(s) - Dm2, Community labels - CNS neuron,soma in brain.
720575941351164464	BANC_626:720575941351164464	adult neuron	female organism	BANC626:720575941351164464	BANC annotations: Flow - intrinsic, Super Class - ventral_nerve_cord_intrinsic, Sub Class - ventral_nerve_cord_ipsilateral_restricted, Primary Cell Type - INXXX053, Alternative Cell Type(s) - INXXX053, Community labels - soma in VNC.
720575941351169072	BANC_626:720575941351169072	adult neuron	female organism	BANC626:720575941351169072	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transverse_neuron, Primary Cell Type - T4c, Alternative Cell Type(s) - T4c, Community labels - CNS neuron,T4 neuron,soma in brain.
720575941351170352	BANC_626:720575941351170352	adult neuron	female organism	BANC626:720575941351170352	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - distal_medulla, Primary Cell Type - Dm2, Alternative Cell Type(s) - Dm2, Community labels - CNS neuron,soma in brain.
720575941351173424	BANC_626:720575941351173424	adult neuron	female organism	BANC626:720575941351173424	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transverse_neuron, Primary Cell Type - T5b, Alternative Cell Type(s) - T5b, Community labels - CNS neuron,T5 neuron,soma in brain.
720575941351174704	BANC_626:720575941351174704	adult neuron	female organism	BANC626:720575941351174704	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transmedullary, Primary Cell Type - Tm2, Alternative Cell Type(s) - Tm2, Community labels - CNS neuron,soma in brain.
720575941351178288	BANC_626:720575941351178288	adult neuron	female organism	BANC626:720575941351178288	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transverse_neuron, Primary Cell Type - T4c, Alternative Cell Type(s) - T4c, Community labels - CNS neuron,T4 neuron,soma in brain.
720575941351188272	BANC_626:720575941351188272	adult neuron	female organism	BANC626:720575941351188272	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transverse_neuron, Primary Cell Type - T5b, Alternative Cell Type(s) - T5b, Community labels - CNS neuron,T5 neuron,soma in brain.
720575941351189040	BANC_626:720575941351189040	adult neuron	female organism	BANC626:720575941351189040	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - lobula_plate_intrinsic, Primary Cell Type - LPi02, Alternative Cell Type(s) - LPi02, Community labels - CNS neuron,soma in brain.
720575941351191344	BANC_626:720575941351191344	adult neuron	female organism	BANC626:720575941351191344	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transverse_neuron, Primary Cell Type - T4c, Alternative Cell Type(s) - T4c, Community labels - CNS neuron,T4 neuron,T4a?,soma in brain.
720575941351191856	BANC_626:720575941351191856	adult neuron	female organism	BANC626:720575941351191856	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transverse_neuron, Primary Cell Type - T5b, Alternative Cell Type(s) - T5b, Community labels - CNS neuron,T5 neuron,soma in brain.
720575941351220784	BANC_626:720575941351220784	adult neuron	female organism	BANC626:720575941351220784	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transmedullary, Primary Cell Type - Tm21, Alternative Cell Type(s) - Tm21, Community labels - CNS neuron,soma in brain.
720575941351251248	BANC_626:720575941351251248	adult neuron	female organism	BANC626:720575941351251248	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transverse_neuron, Primary Cell Type - T5a, Alternative Cell Type(s) - T5a, Community labels - CNS neuron,T5 neuron,soma in brain.
720575941351260208	BANC_626:720575941351260208	adult neuron	female organism	BANC626:720575941351260208	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - distal_medulla, Primary Cell Type - Dm3q, Alternative Cell Type(s) - Dm3q, Community labels - soma in brain.
720575941351269936	BANC_626:720575941351269936	adult neuron	female organism	BANC626:720575941351269936	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - proximal_medulla, Primary Cell Type - Pm01, Alternative Cell Type(s) - Pm01, Community labels - CNS neuron,soma in brain.
720575941351323440	BANC_626:720575941351323440	adult neuron	female organism	BANC626:720575941351323440	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transverse_neuron, Primary Cell Type - T5a, Alternative Cell Type(s) - T5a, Community labels - CNS neuron,T5 neuron,soma in brain.
720575941351325232	BANC_626:720575941351325232	adult neuron	female organism	BANC626:720575941351325232	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transverse_neuron, Primary Cell Type - T4b, Alternative Cell Type(s) - T4b, Community labels - CNS neuron,T4 neuron,T4d?,soma in brain.
720575941351325744	BANC_626:720575941351325744	adult neuron	female organism	BANC626:720575941351325744	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - y_neuron, Primary Cell Type - Y11, Alternative Cell Type(s) - Y11, Community labels - CNS neuron,soma in brain.
720575941351347760	BANC_626:720575941351347760	adult neuron	female organism	BANC626:720575941351347760	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transmedullary, Primary Cell Type - Tm3, Alternative Cell Type(s) - Tm3, Community labels - CNS neuron,soma in brain.
720575941351357232	BANC_626:720575941351357232	adult neuron	female organism	BANC626:720575941351357232	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - medulla_intrinsic, Primary Cell Type - Mi13, Alternative Cell Type(s) - Mi13, Community labels - CNS neuron,soma in brain.
720575941351367984	BANC_626:720575941351367984	adult neuron	female organism	BANC626:720575941351367984	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - lobula_intrinsic, Primary Cell Type - Li01, Alternative Cell Type(s) - Li01, Community labels - soma in brain.
720575941351369520	BANC_626:720575941351369520	adult neuron	female organism	BANC626:720575941351369520	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transverse_neuron, Primary Cell Type - T4a, Alternative Cell Type(s) - T4a, Community labels - CNS neuron,T4 neuron,soma in brain.
720575941351384112	BANC_626:720575941351384112	adult neuron	female organism	BANC626:720575941351384112	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transverse_neuron, Primary Cell Type - T4d, Alternative Cell Type(s) - T4d, Community labels - CNS neuron,T4 neuron,soma in brain.
720575941351387440	BANC_626:720575941351387440	adult neuron	female organism	BANC626:720575941351387440	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transverse_neuron, Primary Cell Type - T5a, Alternative Cell Type(s) - T5a, Community labels - CNS neuron,T5 neuron,soma in brain.
720575941351388464	BANC_626:720575941351388464	adult neuron	female organism	BANC626:720575941351388464	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transverse_neuron, Primary Cell Type - T5c, Alternative Cell Type(s) - T5c, Community labels - CNS neuron,T5 neuron,soma in brain.
720575941351390512	BANC_626:720575941351390512	adult neuron	female organism	BANC626:720575941351390512	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transverse_neuron, Primary Cell Type - T4c, Alternative Cell Type(s) - T4c, Community labels - CNS neuron,T4 neuron,soma in brain.
720575941351392048	BANC_626:720575941351392048	adult neuron	female organism	BANC626:720575941351392048	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transverse_neuron, Primary Cell Type - T4b, Alternative Cell Type(s) - T4b, Community labels - CNS neuron,T4 neuron,soma in brain.
720575941351393840	BANC_626:720575941351393840	adult neuron	female organism	BANC626:720575941351393840	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - distal_medulla, Primary Cell Type - Dm2, Alternative Cell Type(s) - Dm2, Community labels - CNS neuron,soma in brain.
720575941351394096	BANC_626:720575941351394096	adult neuron	female organism	BANC626:720575941351394096	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transverse_neuron, Primary Cell Type - T4a, Alternative Cell Type(s) - T4a, Community labels - CNS neuron,T4 neuron,soma in brain.
720575941351399728	BANC_626:720575941351399728	adult neuron	female organism	BANC626:720575941351399728	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transverse_neuron, Primary Cell Type - T4b, Alternative Cell Type(s) - T4b, Community labels - CNS neuron,T4 neuron,soma in brain.
720575941351407664	BANC_626:720575941351407664	adult neuron	female organism	BANC626:720575941351407664	BANC annotations: Flow - intrinsic, Super Class - visual_projection, Class - lobula_lobula_plate_columnar, Primary Cell Type - LLPC2, Alternative Cell Type(s) - LLPC2, Community labels - soma in brain.
720575941351421488	BANC_626:720575941351421488	adult neuron	female organism	BANC626:720575941351421488	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transverse_neuron, Primary Cell Type - T5a, Alternative Cell Type(s) - T5a, Community labels - CNS neuron,T5 neuron,soma in brain.
720575941351427888	BANC_626:720575941351427888	adult neuron	female organism	BANC626:720575941351427888	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - distal_medulla, Primary Cell Type - Dm3q, Alternative Cell Type(s) - Dm3q, Community labels - soma in brain.
720575941351431216	BANC_626:720575941351431216	adult neuron	female organism	BANC626:720575941351431216	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transmedullary, Primary Cell Type - Tm9, Alternative Cell Type(s) - Tm9, Community labels - CNS neuron,soma in brain.
720575941351436336	BANC_626:720575941351436336	adult neuron	female organism	BANC626:720575941351436336	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - distal_medulla, Primary Cell Type - Dm10, Alternative Cell Type(s) - Dm10, Community labels - CNS neuron,soma in brain.
720575941351438384	BANC_626:720575941351438384	adult neuron	female organism	BANC626:720575941351438384	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transverse_neuron, Primary Cell Type - T4b, Alternative Cell Type(s) - T4b, Community labels - CNS neuron,T4 neuron,soma in brain.
720575941351444272	BANC_626:720575941351444272	adult neuron	female organism	BANC626:720575941351444272	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transverse_neuron, Primary Cell Type - T4d, Alternative Cell Type(s) - T4d, Community labels - CNS neuron,T4 neuron,soma in brain.
720575941351446576	BANC_626:720575941351446576	adult neuron	female organism	BANC626:720575941351446576	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - distal_medulla, Primary Cell Type - Dm10, Alternative Cell Type(s) - Dm10, Community labels - CNS neuron,soma in brain.
720575941351470128	BANC_626:720575941351470128	adult neuron	female organism	BANC626:720575941351470128	BANC annotations: Flow - intrinsic, Super Class - visual_projection, Class - lobula_lobula_plate_columnar, Primary Cell Type - LLPC1, Alternative Cell Type(s) - LLPC1, Community labels - soma in brain.
720575941351478064	BANC_626:720575941351478064	adult neuron	female organism	BANC626:720575941351478064	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - medulla_intrinsic, Primary Cell Type - Mi9, Alternative Cell Type(s) - Mi9, Community labels - CNS neuron,soma in brain.
720575941351483696	BANC_626:720575941351483696	adult neuron	female organism	BANC626:720575941351483696	BANC annotations: Flow - intrinsic, Super Class - visual_projection, Class - amacrine_medulla, Primary Cell Type - aMe5, Alternative Cell Type(s) - aMe5, Community labels - soma in brain.
720575941351504944	BANC_626:720575941351504944	adult neuron	female organism	BANC626:720575941351504944	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - medulla_intrinsic, Primary Cell Type - Mi4, Alternative Cell Type(s) - Mi4, Community labels - CNS neuron,soma in brain.
720575941351511088	BANC_626:720575941351511088	adult neuron	female organism	BANC626:720575941351511088	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - medulla_intrinsic, Primary Cell Type - Mi4, Alternative Cell Type(s) - Mi4, Community labels - CNS neuron,soma in brain.
720575941351524144	BANC_626:720575941351524144	adult neuron	female organism	BANC626:720575941351524144	BANC annotations: Flow - intrinsic, Super Class - visual_projection, Class - medulla_tangential, Primary Cell Type - MTe03, Alternative Cell Type(s) - MTe03, Community labels - soma in brain.
720575941351530032	BANC_626:720575941351530032	adult neuron	female organism	BANC626:720575941351530032	BANC annotations: Flow - afferent, Super Class - sensory, Class - chordotonal_organ_neuron, Sub Class - hind_leg_claw_chordotonal_organ_neuron, Primary Cell Type - SNpp51, Alternative Cell Type(s) - SNpp51, Nerve - left_metathoracic_leg_nerve.
720575941351536688	BANC_626:720575941351536688	adult neuron	female organism	BANC626:720575941351536688	BANC annotations: Flow - afferent, Super Class - sensory, Class - taste_peg_neuron, Sub Class - middle_leg_taste_peg_neuron, Primary Cell Type - SNch11, Alternative Cell Type(s) - SNch11.
720575941351552816	BANC_626:720575941351552816	adult neuron	female organism	BANC626:720575941351552816	BANC annotations: Flow - afferent, Super Class - sensory, Class - orphan_neuron, Sub Class - front_leg_orphan_neuron, Primary Cell Type - SNxx33, Alternative Cell Type(s) - SNxx33.
720575941351629104	BANC_626:720575941351629104	adult neuron	female organism	BANC626:720575941351629104	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - distal_medulla, Primary Cell Type - Dm3q, Alternative Cell Type(s) - Dm3q, Community labels - CNS neuron,Dm3?,soma in brain.
720575941351652400	BANC_626:720575941351652400	adult neuron	female organism	BANC626:720575941351652400	BANC annotations: Flow - afferent, Super Class - sensory, Class - orphan_neuron, Sub Class - middle_leg_orphan_neuron, Primary Cell Type - SNppxx, Alternative Cell Type(s) - SNppxx, Nerve - left_mesothoracic_leg_nerve.
720575941351655984	BANC_626:720575941351655984	adult neuron	female organism	BANC626:720575941351655984	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transverse_neuron, Primary Cell Type - T4b, Alternative Cell Type(s) - T4b, Community labels - CNS neuron,T4 neuron,soma in brain.
720575941351664688	BANC_626:720575941351664688	adult neuron	female organism	BANC626:720575941351664688	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transmedullary, Primary Cell Type - Tm2, Alternative Cell Type(s) - Tm2, Community labels - CNS neuron.
720575941351666224	BANC_626:720575941351666224	adult neuron	female organism	BANC626:720575941351666224	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - medulla_intrinsic, Primary Cell Type - Mi9, Alternative Cell Type(s) - Mi9, Community labels - CNS neuron,Mi4?,soma in brain.
720575941351680560	BANC_626:720575941351680560	adult neuron	female organism	BANC626:720575941351680560	BANC annotations: Flow - afferent, Super Class - sensory, Class - bristle_neuron, Sub Class - abdominal_terminalia_bristle, Primary Cell Type - SNxx04, Alternative Cell Type(s) - SNxx04, Nerve - abdominal_nerve_trunk.
720575941351681072	BANC_626:720575941351681072	adult neuron	female organism	BANC626:720575941351681072	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transverse_neuron, Primary Cell Type - T5a, Alternative Cell Type(s) - T5a, Community labels - CNS neuron,T5 neuron,soma in brain.
720575941351686192	BANC_626:720575941351686192	adult neuron	female organism	BANC626:720575941351686192	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transmedullary, Primary Cell Type - Tm9, Alternative Cell Type(s) - Tm9, Community labels - CNS neuron,soma in brain.
720575941351688240	BANC_626:720575941351688240	adult neuron	female organism	BANC626:720575941351688240	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transmedullary, Primary Cell Type - Tm1, Alternative Cell Type(s) - Tm1, Community labels - CNS neuron,soma in brain.
720575941351704624	BANC_626:720575941351704624	adult neuron	female organism	BANC626:720575941351704624	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transverse_neuron, Primary Cell Type - T5c, Alternative Cell Type(s) - T5c, Community labels - CNS neuron,T5 neuron,soma in brain.
720575941351711280	BANC_626:720575941351711280	adult neuron	female organism	BANC626:720575941351711280	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transverse_neuron, Primary Cell Type - T4a, Alternative Cell Type(s) - T4a, Community labels - CNS neuron,T4 neuron,soma in brain.
720575941351717168	BANC_626:720575941351717168	adult neuron	female organism	BANC626:720575941351717168	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transverse_neuron, Primary Cell Type - T5b, Alternative Cell Type(s) - T5b, Community labels - CNS neuron,T5 neuron,soma in brain.
