filename	label	AD	DBD	part_of
Janelia-2026743840903266402-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_205_991_2646527304062205991_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS00725_VNC_2020__1	P{R50D07-p65.AD}	P{R33H11-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2026743849056993378-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_909_991_2646523074630909991_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS00727_VNC_2020__1	P{R14A01-p65.AD}	P{R79H02-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2028553832367128674-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_697_063_2646521535501697063_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS01046_VNC_2020__1	P{VT048835-p65.AD}	P{R24C07-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2028553880052170850-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_767_525_2646522640872767525_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS01049_VNC_2020__1	P{VT017683-p65.AD}	P{VT031084-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2028553900755255394-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_352_870_2646533426047352870_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS01052_VNC_2020__1	P{VT056582-p65.AD}	P{R22D06-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2028553917805101154-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_438_054_2646524612644438054_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS01053_VNC_2020__1	P{VT063736-p65.AD}	P{R24A03-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2028553950231265378-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_884_709_2646525041465884709_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS01056_VNC_2020__1	P{R17A04-p65.AD}	P{R24A03-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2030819985416257634-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_947_944_2646532236093947944_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS01069_VNC_2020__1	P{R38H06-p65.AD}	P{VT018689-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2030820023773167714-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_532_584_2646552207943532584_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS01073_VNC_2020__1	P{R42B02-p65.AD}	P{R65C10-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2030820030538580066-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_722_533_2646542955887722533_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS01074_VNC_2020__1	P{R42B02-p65.AD}	P{R89B01-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2030820035349446754-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_151_399_2646525596779151399_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS01075_VNC_2020__1	P{R47H03-p65.AD}	P{R59F08-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2030820113376084066-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_711_398_2646524611117711398_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS00729_VNC_2020__1	P{R58G11-p65.AD}	P{R81D05-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2030820115250937954-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_977_958_2646522070480977958_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS00730_VNC_2020__1	P{R75C10-p65.AD}	P{R87D07-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2030820125132718178-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_540_839_2646522324110540839_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS00731_VNC_2020__1	P{R22C05-p65.AD}	P{R56G08-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2030820131721969762-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_045_670_2646541154367045670_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS00732_VNC_2020__1	P{R14F03-p65.AD}	P{R24C07-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2041259614837669986-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_512_678_2646526787206512678_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS01540_VNC_2020__1	P{VT023490-p65.AD}	P{R38F04-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2041259638363521122-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_389_480_2646530002979389480_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS01541_VNC_2020__1	P{VT028606-p65.AD}	P{R56G08-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2041259656352890978-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_908_456_2646560896414908456_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS01542_VNC_2020__1	P{VT028606-p65.AD}	P{R87B09-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2041259663873278050-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_041_638_2646557881222041638_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS01544_VNC_2020__1	P{VT048835-p65.AD}	P{VT017647-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2042502738641682530-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_440_806_2646524611025440806_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS01550_VNC_2020__1	P{VT037583-p65.AD}	P{VT025598-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2042502764814139490-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_932_584_2646531000493932584_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS01552_VNC_2020__1	P{VT061919-p65.AD}	P{VT040698-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2042502775362814050-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_316_328_2646532236706316328_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS01554_VNC_2020__1	P{VT063736-p65.AD}	P{VT017647-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2042502802688704610-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_772_389_2646528744700772389_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS01556_VNC_2020__1	P{R11E07-p65.AD}	P{R77F05-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2042502809949044834-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_832_551_2646528942000832551_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS01557_VNC_2020__1	P{R13D04-p65.AD}	P{R65D05-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2042502826428465250-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_616_680_2646552861621616680_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS01558_VNC_2020__1	P{R27E07-p65.AD}	P{VT014958-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2042502838763913314-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_583_784_2646530002983583784_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS01560_VNC_2020__1	P{R31H10-p65.AD}	P{VT040698-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2042502850247917666-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_874_213_2646524273597874213_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS01561_VNC_2020__1	P{R42B02-p65.AD}	P{VT011148-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2042502875023671394-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_587_879_2646552527335587879_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS01566_VNC_2020__1	P{R66B05-p65.AD}	P{R85H06-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2043621057121747042-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_952_552_2646530050869952552_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS01545_VNC_2020__1	P{VT001615-p65.AD}	P{VT043132-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2043621064184954978-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_037_542_2646557881222037542_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS01546_VNC_2020__1	P{VT040698-p65.AD}	P{VT028606-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2043621078776938594-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_642_918_2646530008683642918_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS01547_VNC_2020__1	P{VT049363-p65.AD}	P{VT057283-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2049013607982694498-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_401_576_2646531000590401576_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS01047_VNC_2020__1	P{VT019018-p65.AD}	P{VT017647-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2054710597290819682-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_545_704_2646533474210545704_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS01571_VNC_2020__1	P{VT028606-p65.AD}	P{VT008675-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2054710600126169186-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_813_413_2646530878787813413_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS01593_VNC_2020__1	P{R27E07-p65.AD}	P{R20F03-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2054710624545407074-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_673_383_2646527795311673383_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS01580_VNC_2020__1	P{VT031084-p65.AD}	P{R48E11-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2054710630597787746-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_739_815_2646528568145739815_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS01581_VNC_2020__1	P{VT008142-p65.AD}	P{VT046808-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2057703226098057314-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_484_069_2646526771469484069_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS01608_VNC_2020__1	P{R94E01-p65.AD}	P{VT031084-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2057703238441893986-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_681_767_2646523420740681767_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS01587_VNC_2020__1	P{R11H10-p65.AD}	P{VT033947-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2057703248537583714-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_573_223_2646543940068573223_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS01589_VNC_2020__1	P{R20C03-p65.AD}	P{R23C07-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2057703254870982754-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_319_912_2646550044970319912_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS01590_VNC_2020__1	P{R20C03-p65.AD}	P{R31B08-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2057703276572311650-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_419_751_2646530878930419751_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS01602_VNC_2020__1	P{R64B03-p65.AD}	P{R29G08-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2057703286156296290-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_546_023_2646521553285546023_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS01604_VNC_2020__1	P{R73A05-p65.AD}	P{VT012287-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2089932647634567266-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_492_258_2635639628941492258_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS00865_VNC_2020__1	P{VT019060-p65.AD}	P{VT003280-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2089932656136421474-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_128_616_2646533474223128616_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS00898_VNC_2020__1	P{VT020033-p65.AD}	P{VT014208-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2089932664076238946-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_298_662_2646551164694298662_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS00934_VNC_2020__1	P{VT032898-p65.AD}	P{VT048835-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2089932681981722722-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_030_374_2646526786678030374_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS02111_VNC_2020__1	P{VT059225-p65.AD}	P{VT057283-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2089932688864575586-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_189_926_2646550000737189926_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS02256_VNC_2020__1	P{VT019018-p65.AD}	P{VT017411-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2089932696833753186-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_214_118_2646523815479214118_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS02259_VNC_2020__1	P{VT027166-p65.AD}	P{VT009857-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2091814324812120162-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_480_613_2646524838675480613_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS02275_VNC_2020__1	P{VT047747-p65.AD}	P{VT037825-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2091814342205898850-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_162_085_2646523209788162085_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS02276_VNC_2020__1	P{VT029814-p65.AD}	P{VT047755-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2091814345024471138-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_521_639_2646531494746521639_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS02278_VNC_2020__1	P{VT049363-p65.AD}	P{VT059225-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2091814357695463522-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_688_741_2646525688575688741_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS02279_VNC_2020__1	P{VT020033-p65.AD}	P{VT008483-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2091814377769402466-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_765_669_2646553902429765669_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS02257_VNC_2020__1	P{R10A07-p65.AD}	P{VT057470-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2095298005501476962-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_550_182_2646530880012550182_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS02377_VNC_2020__1	P{VT043400-p65.AD}	P{VT043662-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2095298020760354914-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_988_712_2646558849128988712_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS02383_VNC_2020__1	P{VT013121-p65.AD}	P{R45H03-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2095298039542448226-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_135_590_2646552650346135590_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS02285_VNC_2020__1	P{VT059450-p65.AD}	P{VT043626-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2095298049088684130-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_327_911_2646526748757327911_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS02292_VNC_2020__1	P{VT017411-p65.AD}	P{VT017647-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2095298052075028578-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_834_408_2646537919547834408_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS02299_VNC_2020__1	P{R10A12-p65.AD}	P{VT004455-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2095298059960320098-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_163_431_2646527012495163431_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS02316_VNC_2020__1	P{R14H09-p65.AD}	P{VT032228-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2102558427623456775-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_528_802_2630976777123528802_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS02324_VNC_2020__1	P{R42B02-p65.AD}	P{VT042734-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2102558430869848071-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_914_017_2630994717503914017_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS02379_VNC_2020__1	P{VT025392-p65.AD}	P{R15E12-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2102558461924474887-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_173_474_2630976090067173474_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS02384_VNC_2020__1	P{VT047755-p65.AD}	P{R47D05-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2102558512109322247-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_247_649_2630990407051247649_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS02536_VNC_2020__1	P{VT040698-p65.AD}	P{VT025718-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2102558531377954823-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_780_129_2630977972491780129_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS02378_VNC_2020__1	P{R61A01-p65.AD}	P{R13B05-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2107647994382778466-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_824_678_2646524663315824678_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS02542_VNC_2020__1	P{VT049749-p65.AD}	P{VT013121-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2107647999533383778-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_567_846_2646521913496567846_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS02387_VNC_2020__1	P{R60B12-p65.AD}	P{R58E05-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2107648002716860514-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_296_615_2646543244854296615_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS02388_VNC_2020__1	P{R14H09-p65.AD}	P{R61A01-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2107648041166045282-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_369_382_2646541684749369382_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS00923_VNC_2020__1	P{VT057470-p65.AD}	P{VT033947-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2109119443761102946-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_996_966_2646541154991996966_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS02534_VNC_2020__1	P{VT025392-p65.AD}	P{VT017647-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2113406296731418722-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_176_616_2646535254705176616_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS02391_VNC_2020__1	P{R81C11-p65.AD}	P{R66B05-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2113406298342031458-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_100_136_2646533474244100136_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS02392_VNC_2020__1	P{VT064490-p65.AD}	P{R69C11-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2113406323503661154-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_999_205_2646523834340999205_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS02393_VNC_2020__1	P{VT023490-p65.AD}	P{R80H02-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2114529178308051042-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_108_134_2646553497327108134_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS02633_VNC_2020__1	P{R42B02-p65.AD}	P{VT044958-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2114529184817610850-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_076_584_2646549055924076584_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS02634_VNC_2020__1	P{R42B02-p65.AD}	P{VT042835-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2114529187736846434-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_510_503_2646527961112510503_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS02635_VNC_2020__1	P{R42B02-p65.AD}	P{VT037574-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2127355078128959586-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_980_327_2646524557459980327_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS02891_VNC_2020__1	P{VT025392-p65.AD}	P{VT057247-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-2127355085968113762-VNC-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_095_461_2646526771461095461_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_SS02554_VNC_2020__1	P{R73A05-p65.AD}	P{VT059427-GAL4.DBD}	female organism|thoracico-abdominal ganglion
