filename	label	AD	DBD	part_of
Janelia-1844663950231208034-VNC-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_053_159_2624188696882053159_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_MB027B_VNC_2020__4	P{R24H08-p65.AD}	P{R53F03-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-1844663950583529570-VNC-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_506_663_2624191574388506663_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_MB027B_VNC_2020__5	P{R24H08-p65.AD}	P{R53F03-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-1844663950856159330-VNC-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_259_942_2624191445707259942_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_MB543B_VNC_2020__1	P{R65B09-p65.AD}	P{R81E11-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-1844663954400346210-VNC-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_869_858_2624200537825869858_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_MB009B_VNC_2020__1	P{R13F02-p65.AD}	P{R45H04-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-1844663955486670946-VNC-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_596_581_2624185047967596581_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_MB131B_VNC_2020__1	P{R13F02-p65.AD}	P{R89B01-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-1844663959014080610-VNC-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_706_982_2624200900234706982_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_MB418B_VNC_2020__1	P{R26E07-p65.AD}	P{R30F02-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-1844663960486281314-VNC-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_246_696_2624189519842246696_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_MB371B_VNC_2020__1	P{R13F02-p65.AD}	P{R85D07-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-1844663960796659810-VNC-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_938_086_2624194453383938086_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_MB371B_VNC_2020__2	P{R13F02-p65.AD}	P{R85D07-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-1844663961048318050-VNC-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_897_186_2624188402894897186_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_MB185B_VNC_2020__1	P{R52H09-p65.AD}	P{R18F09-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-1844663961589383266-VNC-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_648_484_2624187407372648484_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_MB477B_VNC_2020__1	P{R44E04-p65.AD}	P{R26E07-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-1844663961824264290-VNC-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_829_284_2624190955019829284_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_MB477B_VNC_2020__2	P{R44E04-p65.AD}	P{R26E07-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-1844663963304853602-VNC-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_472_100_2624193086896472100_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_MB419B_VNC_2020__1	P{R26E07-p65.AD}	P{R39A11-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-1844663963493597282-VNC-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_283_750_2624190837751283750_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_MB419B_VNC_2020__2	P{R26E07-p65.AD}	P{R39A11-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-1844663965125181538-VNC-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_129_956_2624189828610129956_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_MB298B_VNC_2020__1	P{R53C03-p65.AD}	P{R24E12-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-1844663966492524642-VNC-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_235_236_2586556912317235236_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_MB465C_VNC_2020__1	PBac{R37D04-p65.AD}	P{R51B02-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-1844663966651908194-VNC-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_722_088_2624202497534722088_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_MB465C_VNC_2020__2	PBac{R37D04-p65.AD}	P{R51B02-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-1844663968539344994-VNC-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_658_727_2624215537772658727_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_MB083C_VNC_2020__1	PBac{R52G04-p65.AD}	P{R94B10-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-1844663968811974754-VNC-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_724_967_2624216450809724967_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_MB083C_VNC_2020__2	PBac{R52G04-p65.AD}	P{R94B10-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-1844664000541884514-VNC-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_628_962_2586482659886628962_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_MB262B_VNC_2020__1	P{R52B07-p65.AD}	P{R52H01-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-1845060843746623586-VNC-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_840_487_2624205146132840487_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_MB042B_VNC_2020__1	P{R58E02-p65.AD}	P{R22E04-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-1845060873475850338-VNC-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_964_326_2624195717693964326_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_MB213B_VNC_2020__1	P{R76F05-p65.AD}	P{R32G08-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-1845060873735897186-VNC-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_577_058_2624203190408577058_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_MB213B_VNC_2020__2	P{R76F05-p65.AD}	P{R32G08-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-1845060873945612386-VNC-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_797_154_2624202531793797154_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_MB213B_VNC_2020__3	P{R76F05-p65.AD}	P{R32G08-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-1845060874130161762-VNC-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_218_791_2624212233462218791_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_MB213B_VNC_2020__4	P{R76F05-p65.AD}	P{R32G08-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-1845060874549592162-VNC-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_566_948_2624199586230566948_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_MB047B_VNC_2020__1	P{R58E02-p65.AD}	P{R93A09-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-1845060874767695970-VNC-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_881_636_2624212211177881636_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_MB047B_VNC_2020__2	P{R58E02-p65.AD}	P{R93A09-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-1845060875241652322-VNC-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_166_882_2624210791561166882_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_MB047B_VNC_2020__3	P{R58E02-p65.AD}	P{R93A09-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-1845060876403474530-VNC-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_650_533_2624198407404650533_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_MB025B_VNC_2020__1	P{R24E12-p65.AD}	P{R52H01-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-1845060876948734050-VNC-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_896_422_2624205937530896422_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_MB109B_VNC_2020__1	P{R76F05-p65.AD}	P{R23C12-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-1845060877338804322-VNC-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_510_054_2624201527463510054_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_MB109B_VNC_2020__2	P{R76F05-p65.AD}	P{R23C12-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-1845060877548519522-VNC-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_780_070_2624200723012780070_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_MB109B_VNC_2020__3	P{R76F05-p65.AD}	P{R23C12-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-1845060878509015138-VNC-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_748_006_2624207425233748006_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_MB312B_VNC_2020__1	P{R58E02-p65.AD}	P{R10G03-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-1845060879188492386-VNC-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_610_405_2624202937223610405_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_MB312B_VNC_2020__2	P{R58E02-p65.AD}	P{R10G03-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-1845060879742140514-VNC-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_805_158_2624206695164805158_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_MB057B_VNC_2020__1	P{R80G12-p65.AD}	P{R53H03-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-1845060880945905762-VNC-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_823_778_2624199190321823778_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_MB021B_VNC_2020__1	P{R24E06-p65.AD}	P{R95A10-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-1845060881109483618-VNC-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_403_234_2624196995396403234_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_MB021B_VNC_2020__2	P{R24E06-p65.AD}	P{R95A10-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-1845060881361141858-VNC-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_680_290_2624221174883680290_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_MB021B_VNC_2020__3	P{R24E06-p65.AD}	P{R95A10-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-1845060881558274146-VNC-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_685_414_2624213744275685414_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_MB021B_VNC_2020__4	P{R24E06-p65.AD}	P{R95A10-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-1845060882875285602-VNC-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_780_584_2624231063676780584_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_MB013B_VNC_2020__1	P{R14F05-p65.AD}	P{R14B03-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-1845060883441516642-VNC-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_726_184_2624211455934726184_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_MB013B_VNC_2020__2	P{R14F05-p65.AD}	P{R14B03-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-1845060898121580642-VNC-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_565_286_2624918376832565286_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_MB002B_VNC_2020__1	P{R12C11-p65.AD}	P{R14C08-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-1845060898608119906-VNC-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_795_361_2586481231373795361_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_MB210B_VNC_2020__1	P{R15B01-p65.AD}	P{R27G01-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-1845060898767503458-VNC-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_583_778_2586458329127583778_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_MB011B_VNC_2020__1	P{R14C08-p65.AD}	P{R15B01-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-1845060899182739554-VNC-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_184_801_2586483791409184801_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_MB011B_VNC_2020__2	P{R14C08-p65.AD}	P{R15B01-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-1845425404307832930-VNC-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_836_902_2624220499084836902_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_MB042B_VNC_2020__2	P{R58E02-p65.AD}	P{R22E04-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-1845425406107189346-VNC-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_319_720_2625355187413319720_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_MB188B_VNC_2020__1	P{R58E02-p65.AD}	P{R11A03-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-1845425407092850786-VNC-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_777_703_2624223139713777703_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_MB195B_VNC_2020__1	P{R58E02-p65.AD}	P{R31F06-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-1845425407382257762-VNC-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_038_565_2624216522742038565_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_MB316B_VNC_2020__1	P{R58E02-p65.AD}	P{R93G08-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-1845425408195952738-VNC-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_915_234_2624231060484915234_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_MB194B_VNC_2020__1	P{R58E02-p65.AD}	P{R29G04-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-1845425408703463522-VNC-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_614_184_2625353132900614184_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_MB194B_VNC_2020__2	P{R58E02-p65.AD}	P{R29G04-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-1845425409458438242-VNC-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_952_934_2624218235871952934_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_MB043B_VNC_2020__1	P{R58E02-p65.AD}	P{R32D11-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-1845425450780721250-VNC-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_979_745_2586485810068979745_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_MB018B_VNC_2020__1	P{R20G03-p65.AD}	P{R19F09-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-1845425454358462562-VNC-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_167_713_2586483227812167713_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_MB051C_VNC_2020__1	PBac{R70B10-p65.AD}	P{R19F09-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-1845425462273114210-VNC-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_501_601_2586484126219501601_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_MB296B_VNC_2020__4	P{R15B01-p65.AD}	P{R26F01-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-1845425467272724578-VNC-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_966_369_2586489570077966369_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_MB549B_VNC_2020__1	P{R71D08-p65.AD}	P{R49C12-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-1845425470741413986-VNC-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_301_220_2586452674094301220_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_MB085C_VNC_2020__1	PBac{R52H01-p65.AD}	P{R52B07-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-1845425483932500066-VNC-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_419_233_2586486536090419233_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_MB025B_VNC_2020__2	P{R24E12-p65.AD}	P{R52H01-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-1845425484100272226-VNC-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_652_769_2586488272993652769_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_MB025B_VNC_2020__3	P{R24E12-p65.AD}	P{R52H01-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-1846510768082649186-VNC-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_910_434_2624226701239910434_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_MB082C_VNC_2020__1	PBac{R40B08-p65.AD}	P{R23C06-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-1846510768485302370-VNC-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_153_637_2624222890400153637_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_MB082C_VNC_2020__2	PBac{R40B08-p65.AD}	P{R23C06-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-1846510860869042274-VNC-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_876_580_2586453186176876580_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_MB113C_VNC_2020__1	PBac{Tdc2-p65.AD}	P{R95A10-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-1846510864035741794-VNC-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_515_748_2586450248662515748_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_MB242A_VNC_2020__1	P{R64F07-p65.AD}	P{R57C10-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-1846510864182542434-VNC-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_508_001_2586485831623508001_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_MB242A_VNC_2020__2	P{R64F07-p65.AD}	P{R57C10-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-1846510876526379106-VNC-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_174_116_2586459505248174116_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_MB080C_VNC_2020__1	PBac{R33E02-p65.AD}	P{R50A05-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-1846510889612607586-VNC-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_339_876_2586454352818339876_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_MB042B_VNC_2020__3	P{R58E02-p65.AD}	P{R22E04-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-1846510890094952546-VNC-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_974_628_2586452936036974628_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_MB196B_VNC_2020__1	P{R58E02-p65.AD}	P{R36B06-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-1846510890094952546-VNC-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_744_869_2652385192634744869_align_REG_JRC2018_FEMALE_63x_8bitc_J18VU_SG	JRC_MB196B_VNC_2020__2	P{R58E02-p65.AD}	P{R36B06-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-1846510890271113314-VNC-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_352_168_2652618520818352168_align_REG_JRC2018_FEMALE_63x_8bitc_J18VU_SG	JRC_MB196B_VNC_2020__3	P{R58E02-p65.AD}	P{R36B06-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-1846510891390992482-VNC-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_819_428_2586452933205819428_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_MB188B_VNC_2020__2	P{R58E02-p65.AD}	P{R11A03-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-1846510893781745762-VNC-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_223_844_2586456222815223844_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_MB312B_VNC_2020__3	P{R58E02-p65.AD}	P{R10G03-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-1846510893945323618-VNC-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_937_252_2586451414892937252_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_MB312B_VNC_2020__4	P{R58E02-p65.AD}	P{R10G03-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-1846510894570274914-VNC-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_291_172_2586454353443291172_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_MB194B_VNC_2020__3	P{R58E02-p65.AD}	P{R29G04-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-1846510894750629986-VNC-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_088_484_2586451519050088484_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_MB194B_VNC_2020__4	P{R58E02-p65.AD}	P{R29G04-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-1846510896004726882-VNC-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_249_252_2586453550842249252_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_MB043B_VNC_2020__2	P{R58E02-p65.AD}	P{R32D11-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-1846510898718441570-VNC-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_332_836_2586453092912332836_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_MB299B_VNC_2020__1	P{R58E02-p65.AD}	P{R37E10-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-1846510899955761250-VNC-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_109_730_2586581561751109730_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_MB087C_VNC_2020__1	PBac{R61H03-p65.AD}	P{R28E09-GAL4.DBD}	female organism|thoracico-abdominal ganglion
Janelia-1846510900517797986-VNC-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_544_353_2586643726671544353_align_REG_JRC2018_VNC_FEMALE_8bitc_J18VU_SG	JRC_MB025B_VNC_2020__4	P{R24E12-p65.AD}	P{R52H01-GAL4.DBD}	female organism|thoracico-abdominal ganglion
