filename	label	is_a	part_of	dbxrefs	comment
720575941547581576	BANC_626:720575941547581576	adult neuron	female organism	BANC626:720575941547581576	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - medulla_intrinsic, Primary Cell Type - Mi9, Alternative Cell Type(s) - Mi9, Community labels - CNS neuron,soma in brain.
720575941547583368	BANC_626:720575941547583368	adult neuron	female organism	BANC626:720575941547583368	BANC annotations: Flow - intrinsic, Super Class - central_brain_intrinsic, Primary Cell Type - CB2188, Alternative Cell Type(s) - CB2188, Community labels - soma in brain.
720575941547588232	BANC_626:720575941547588232	adult neuron	female organism	BANC626:720575941547588232	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - distal_medulla, Primary Cell Type - Dm10, Alternative Cell Type(s) - Dm10, Community labels - CNS neuron,soma in brain.
720575941547589512	BANC_626:720575941547589512	adult neuron	female organism	BANC626:720575941547589512	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transmedullary, Primary Cell Type - Tm20, Alternative Cell Type(s) - Tm20, Community labels - CNS neuron,soma in brain.
720575941547591457	BANC_626:720575941547591457	adult neuron	female organism	BANC626:720575941547591457	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - medulla_intrinsic, Primary Cell Type - Mi4, Alternative Cell Type(s) - Mi4, Community labels - CNS neuron,soma in brain.
720575941547595400	BANC_626:720575941547595400	adult neuron	female organism	BANC626:720575941547595400	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - distal_medulla, Primary Cell Type - Dm3p, Alternative Cell Type(s) - Dm3p, Community labels - CNS neuron,soma in brain.
720575941547596148	BANC_626:720575941547596148	adult neuron	female organism	BANC626:720575941547596148	BANC annotations: Flow - afferent, Super Class - sensory, Class - taste_peg_neuron, Sub Class - middle_leg_taste_peg_neuron, Primary Cell Type - SNch06, Alternative Cell Type(s) - SNch06, Nerve - right_mesothoracic_leg_nerve.
720575941547607924	BANC_626:720575941547607924	adult neuron	female organism	BANC626:720575941547607924	BANC annotations: Flow - afferent, Super Class - sensory, Class - bristle_neuron, Sub Class - wing_margin_bristle_neuron, Primary Cell Type - SNta11, Alternative Cell Type(s) - SNta11, Nerve - left_anterior_dorsal_mesothoracic_nerve.
720575941547612552	BANC_626:720575941547612552	adult neuron	female organism	BANC626:720575941547612552	BANC annotations: Flow - intrinsic, Super Class - central_brain_intrinsic, Primary Cell Type - VLPd&p1_posterior__0, Alternative Cell Type(s) - VLPd&p1_posterior__0, Community labels - soma in brain.
720575941547615624	BANC_626:720575941547615624	adult neuron	female organism	BANC626:720575941547615624	BANC annotations: Flow - intrinsic, Super Class - central_brain_intrinsic, Primary Cell Type - CB2966, Alternative Cell Type(s) - CB2966, Community labels - soma in brain.
720575941547617972	BANC_626:720575941547617972	adult neuron	female organism	BANC626:720575941547617972	BANC annotations: Flow - afferent, Super Class - sensory, Class - external_taste_sensillum_neuron, Sub Class - labellum_external_taste_sensillum_neuron, Primary Cell Type - LB2, Alternative Cell Type(s) - LB2, Nerve - left_maxillary-labial_nerve.
720575941547622580	BANC_626:720575941547622580	adult neuron	female organism	BANC626:720575941547622580	BANC annotations: Flow - intrinsic, Super Class - visual_projection, Class - lobula_columnar, Primary Cell Type - LC10f, Alternative Cell Type(s) - LC10f, Community labels - soma in brain.
720575941547627553	BANC_626:720575941547627553	adult neuron	female organism	BANC626:720575941547627553	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - distal_medulla, Primary Cell Type - Dm3p, Alternative Cell Type(s) - Dm3p, Community labels - CNS neuron,soma in brain.
720575941547628680	BANC_626:720575941547628680	adult neuron	female organism	BANC626:720575941547628680	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transverse_neuron, Primary Cell Type - T5d, Alternative Cell Type(s) - T5d, Community labels - CNS neuron,T5 neuron.
720575941547647412	BANC_626:720575941547647412	adult neuron	female organism	BANC626:720575941547647412	BANC annotations: Flow - afferent, Super Class - sensory, Class - bristle_neuron, Sub Class - interommatidial_bristle_neuron, Primary Cell Type - BM_InOm, Alternative Cell Type(s) - BM_InOm, Nerve - left_eye_nerve.
720575941547654177	BANC_626:720575941547654177	adult neuron	female organism	BANC626:720575941547654177	BANC annotations: Flow - intrinsic, Super Class - visual_projection, Class - lobula_columnar, Primary Cell Type - LC9, Alternative Cell Type(s) - LC9, Community labels - CNS neuron,soma in brain.
720575941547660724	BANC_626:720575941547660724	adult neuron	female organism	BANC626:720575941547660724	BANC annotations: Flow - intrinsic, Super Class - visual_projection, Class - lobula_columnar, Primary Cell Type - LC33, Alternative Cell Type(s) - LC33, Community labels - soma in brain.
720575941547662452	BANC_626:720575941547662452	adult neuron	female organism	BANC626:720575941547662452	BANC annotations: Flow - intrinsic, Super Class - central_brain_intrinsic, Class - kenyon_cell, Sub Class - KCg, Primary Cell Type - KCg-m, Alternative Cell Type(s) - KCg-m, Community labels - CNS neuron,soma in brain.
720575941547664776	BANC_626:720575941547664776	adult neuron	female organism	BANC626:720575941547664776	BANC annotations: Flow - intrinsic, Super Class - visual_projection, Class - medulla_tangential, Primary Cell Type - MTe51, Alternative Cell Type(s) - MTe51, Community labels - soma in brain.
720575941547666100	BANC_626:720575941547666100	adult neuron	female organism	BANC626:720575941547666100	BANC annotations: Flow - intrinsic, Super Class - central_brain_intrinsic, Primary Cell Type - CB3184, Alternative Cell Type(s) - CB3184, Community labels - soma in brain.
720575941547671841	BANC_626:720575941547671841	adult neuron	female organism	BANC626:720575941547671841	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transverse_neuron, Primary Cell Type - T5a, Alternative Cell Type(s) - T5a, Community labels - CNS neuron,T5 neuron,soma in brain.
720575941547674401	BANC_626:720575941547674401	adult neuron	female organism	BANC626:720575941547674401	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transverse_neuron, Primary Cell Type - T4d, Alternative Cell Type(s) - T4d, Community labels - CNS neuron,T4 neuron,soma in brain.
720575941547678388	BANC_626:720575941547678388	adult neuron	female organism	BANC626:720575941547678388	BANC annotations: Flow - intrinsic, Super Class - central_brain_intrinsic, Primary Cell Type - CB1638, Alternative Cell Type(s) - CB1638.
720575941547680801	BANC_626:720575941547680801	adult neuron	female organism	BANC626:720575941547680801	BANC annotations: Flow - intrinsic, Super Class - visual_projection, Class - lobula_tangential, Primary Cell Type - LTe49f, Alternative Cell Type(s) - LTe49f, Community labels - soma in brain.
720575941547681160	BANC_626:720575941547681160	adult neuron	female organism	BANC626:720575941547681160	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - distal_medulla, Primary Cell Type - Dm16, Alternative Cell Type(s) - Dm16, Community labels - CNS neuron,soma in brain.
720575941547688993	BANC_626:720575941547688993	adult neuron	female organism	BANC626:720575941547688993	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - distal_medulla, Primary Cell Type - Dm15, Alternative Cell Type(s) - Dm15, Community labels - CNS neuron,soma in brain.
720575941547689588	BANC_626:720575941547689588	adult neuron	female organism	BANC626:720575941547689588	BANC annotations: Flow - intrinsic, Super Class - visual_projection, Class - lobula_columnar, Primary Cell Type - LC17, Alternative Cell Type(s) - LC17, Community labels - CNS neuron,soma in brain.
720575941547692424	BANC_626:720575941547692424	adult neuron	female organism	BANC626:720575941547692424	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transmedullary, Primary Cell Type - Tm20, Alternative Cell Type(s) - Tm20, Community labels - CNS neuron,soma in brain.
720575941547700769	BANC_626:720575941547700769	adult neuron	female organism	BANC626:720575941547700769	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transmedullary, Primary Cell Type - Tm21, Alternative Cell Type(s) - Tm21, Community labels - CNS neuron,Tm9?,soma in brain.
720575941547707784	BANC_626:720575941547707784	adult neuron	female organism	BANC626:720575941547707784	BANC annotations: Flow - afferent, Super Class - sensory, Class - bristle_neuron, Sub Class - postorbital_ventral_bristle_neuron, Primary Cell Type - BM_vOcci_vPoOr, Alternative Cell Type(s) - BM_vOcci_vPoOr, Nerve - left_eye_nerve.
720575941547712033	BANC_626:720575941547712033	adult neuron	female organism	BANC626:720575941547712033	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transmedullary, Primary Cell Type - Tm1, Alternative Cell Type(s) - Tm1, Community labels - CNS neuron,soma in brain.
720575941547713204	BANC_626:720575941547713204	adult neuron	female organism	BANC626:720575941547713204	BANC annotations: Flow - intrinsic, Super Class - visual_projection, Class - lobula_lobula_plate_columnar, Primary Cell Type - LLPC1, Alternative Cell Type(s) - LLPC1, Community labels - soma in brain.
720575941547713825	BANC_626:720575941547713825	adult neuron	female organism	BANC626:720575941547713825	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - proximal_medulla, Primary Cell Type - Pm03, Alternative Cell Type(s) - Pm03, Community labels - CNS neuron,soma in brain.
720575941547718461	BANC_626:720575941547718461	adult neuron	female organism	BANC626:720575941547718461	BANC annotations: Flow - intrinsic, Super Class - descending, Class - descending_neuron, Primary Cell Type - DNg18_b, Alternative Cell Type(s) - DNg18_b, Community labels - CNS neuron,DNxn106,soma in brain.
720575941547727393	BANC_626:720575941547727393	adult neuron	female organism	BANC626:720575941547727393	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transverse_neuron, Primary Cell Type - T4d, Alternative Cell Type(s) - T4d, Community labels - CNS neuron,T4 neuron,soma in brain.
720575941547730209	BANC_626:720575941547730209	adult neuron	female organism	BANC626:720575941547730209	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transverse_neuron, Primary Cell Type - T5a, Alternative Cell Type(s) - T5a, Community labels - CNS neuron,T5 neuron,soma in brain.
720575941547731080	BANC_626:720575941547731080	adult neuron	female organism	BANC626:720575941547731080	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transverse_neuron, Primary Cell Type - T5c, Alternative Cell Type(s) - T5c, Community labels - CNS neuron,T5 neuron,soma in brain.
720575941547731828	BANC_626:720575941547731828	adult neuron	female organism	BANC626:720575941547731828	BANC annotations: Flow - intrinsic, Super Class - central_brain_intrinsic, Class - kenyon_cell, Community labels - CNS neuron,soma in brain.
720575941547733896	BANC_626:720575941547733896	adult neuron	female organism	BANC626:720575941547733896	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transverse_neuron, Primary Cell Type - T4b, Alternative Cell Type(s) - T4b, Community labels - CNS neuron,T4 neuron,soma in brain.
720575941547735732	BANC_626:720575941547735732	adult neuron	female organism	BANC626:720575941547735732	BANC annotations: Flow - intrinsic, Super Class - central_brain_intrinsic, Primary Cell Type - CB1205, Alternative Cell Type(s) - CB1205, Community labels - soma in brain.
720575941547739316	BANC_626:720575941547739316	adult neuron	female organism	BANC626:720575941547739316	BANC annotations: Flow - intrinsic, Super Class - visual_projection, Class - lobula_lobula_plate_columnar, Primary Cell Type - LLPC1, Alternative Cell Type(s) - LLPC1, Community labels - soma in brain.
720575941547742088	BANC_626:720575941547742088	adult neuron	female organism	BANC626:720575941547742088	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - distal_medulla, Primary Cell Type - Dm3v, Alternative Cell Type(s) - Dm3v, Community labels - CNS neuron,soma in brain.
720575941547743521	BANC_626:720575941547743521	adult neuron	female organism	BANC626:720575941547743521	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transmedullary, Primary Cell Type - Tm20, Alternative Cell Type(s) - Tm20, Community labels - CNS neuron,soma in brain.
720575941547747976	BANC_626:720575941547747976	adult neuron	female organism	BANC626:720575941547747976	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transmedullary, Primary Cell Type - Tm20, Alternative Cell Type(s) - Tm20, Community labels - CNS neuron,soma in brain.
720575941547749153	BANC_626:720575941547749153	adult neuron	female organism	BANC626:720575941547749153	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - proximal_medulla, Primary Cell Type - Pm03, Alternative Cell Type(s) - Pm03, Community labels - CNS neuron,soma in brain.
720575941547755553	BANC_626:720575941547755553	adult neuron	female organism	BANC626:720575941547755553	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transmedullary_y, Primary Cell Type - TmY5a, Alternative Cell Type(s) - TmY5a, Community labels - CNS neuron,soma in brain.
720575941547761185	BANC_626:720575941547761185	adult neuron	female organism	BANC626:720575941547761185	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transverse_neuron, Primary Cell Type - T5d, Alternative Cell Type(s) - T5d, Community labels - CNS neuron,T5 neuron,soma in brain.
720575941547763060	BANC_626:720575941547763060	adult neuron	female organism	BANC626:720575941547763060	BANC annotations: Flow - intrinsic, Super Class - descending, Class - descending_neuron, Primary Cell Type - DNge061, Alternative Cell Type(s) - DNfl037,DNge061,XD,synapseless_descending, Community labels - CNS neuron,soma in brain.
720575941547764769	BANC_626:720575941547764769	adult neuron	female organism	BANC626:720575941547764769	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - y_neuron, Primary Cell Type - Y3, Alternative Cell Type(s) - Y3, Community labels - CNS neuron,soma in brain.
720575941547765025	BANC_626:720575941547765025	adult neuron	female organism	BANC626:720575941547765025	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transverse_neuron, Primary Cell Type - T5b, Alternative Cell Type(s) - T5b, Community labels - CNS neuron,T5 neuron,soma in brain.
720575941547766305	BANC_626:720575941547766305	adult neuron	female organism	BANC626:720575941547766305	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transverse_neuron, Primary Cell Type - T5a, Alternative Cell Type(s) - T5a, Community labels - CNS neuron,T5 neuron,soma in brain.
720575941547768456	BANC_626:720575941547768456	adult neuron	female organism	BANC626:720575941547768456	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transmedullary, Primary Cell Type - Tm3, Alternative Cell Type(s) - Tm3, Community labels - CNS neuron,soma in brain.
720575941547769889	BANC_626:720575941547769889	adult neuron	female organism	BANC626:720575941547769889	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transverse_neuron, Primary Cell Type - T3, Alternative Cell Type(s) - T3, Community labels - CNS neuron,soma in brain.
720575941547773320	BANC_626:720575941547773320	adult neuron	female organism	BANC626:720575941547773320	BANC annotations: Flow - intrinsic, Super Class - central_brain_intrinsic, Class - kenyon_cell, Sub Class - KCab, Primary Cell Type - KCab, Alternative Cell Type(s) - KCab, Community labels - soma in brain.
720575941547775112	BANC_626:720575941547775112	adult neuron	female organism	BANC626:720575941547775112	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transmedullary, Primary Cell Type - Tm9, Alternative Cell Type(s) - Tm9, Community labels - CNS neuron,soma in brain.
720575941547779208	BANC_626:720575941547779208	adult neuron	female organism	BANC626:720575941547779208	BANC annotations: Flow - intrinsic, Super Class - central_brain_intrinsic, Class - kenyon_cell, Sub Class - KCg, Primary Cell Type - KCg-d, Alternative Cell Type(s) - KCg-d, Community labels - soma in brain.
720575941547781665	BANC_626:720575941547781665	adult neuron	female organism	BANC626:720575941547781665	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transverse_neuron, Primary Cell Type - T2a, Alternative Cell Type(s) - T2a, Community labels - CNS neuron,T2 neuron,soma in brain.
720575941547786888	BANC_626:720575941547786888	adult neuron	female organism	BANC626:720575941547786888	BANC annotations: Flow - intrinsic, Super Class - central_brain_intrinsic, Class - kenyon_cell, Sub Class - KCg, Primary Cell Type - KCg-m, Alternative Cell Type(s) - KCg-m, Community labels - soma in brain.
720575941547789117	BANC_626:720575941547789117	adult neuron	female organism	BANC626:720575941547789117	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - lobula_intrinsic, Primary Cell Type - Li05, Alternative Cell Type(s) - Li05, Community labels - soma in brain.
720575941547793981	BANC_626:720575941547793981	adult neuron	female organism	BANC626:720575941547793981	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - lobula_medulla_tangential, Primary Cell Type - LMt2, Alternative Cell Type(s) - LMt2, Community labels - soma in brain.
720575941547807265	BANC_626:720575941547807265	adult neuron	female organism	BANC626:720575941547807265	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transverse_neuron, Primary Cell Type - T4b, Alternative Cell Type(s) - T4b, Community labels - CNS neuron,T4 neuron,T4a?,soma in brain.
720575941547807624	BANC_626:720575941547807624	adult neuron	female organism	BANC626:720575941547807624	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - distal_medulla, Primary Cell Type - Dm2, Alternative Cell Type(s) - Dm2, Community labels - CNS neuron,soma in brain.
720575941547810184	BANC_626:720575941547810184	adult neuron	female organism	BANC626:720575941547810184	BANC annotations: Flow - intrinsic, Super Class - visual_projection, Class - lobula_columnar, Primary Cell Type - LC11, Alternative Cell Type(s) - LC11, Community labels - CNS neuron,soma in brain.
720575941547811976	BANC_626:720575941547811976	adult neuron	female organism	BANC626:720575941547811976	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transmedullary, Primary Cell Type - Tm20, Alternative Cell Type(s) - Tm20, Community labels - CNS neuron,soma in brain.
720575941547813768	BANC_626:720575941547813768	adult neuron	female organism	BANC626:720575941547813768	BANC annotations: Flow - intrinsic, Super Class - central_brain_intrinsic, Class - kenyon_cell, Sub Class - KCg, Primary Cell Type - KCg-m, Alternative Cell Type(s) - KCg-m, Community labels - CNS neuron,soma in brain.
720575941547814068	BANC_626:720575941547814068	adult neuron	female organism	BANC626:720575941547814068	BANC annotations: Flow - intrinsic, Super Class - visual_centrifugal, Class - centrifugal_medulla, Primary Cell Type - cM07, Alternative Cell Type(s) - cM07, Community labels - soma in brain.
720575941547824161	BANC_626:720575941547824161	adult neuron	female organism	BANC626:720575941547824161	BANC annotations: Flow - intrinsic, Super Class - visual_projection, Class - lobula_columnar, Primary Cell Type - LCe02, Alternative Cell Type(s) - LCe02, Community labels - soma in brain.
720575941547828769	BANC_626:720575941547828769	adult neuron	female organism	BANC626:720575941547828769	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transverse_neuron, Primary Cell Type - T4a, Alternative Cell Type(s) - T4a, Community labels - CNS neuron,T4 neuron,T4d?,soma in brain.
720575941547830664	BANC_626:720575941547830664	adult neuron	female organism	BANC626:720575941547830664	BANC annotations: Flow - intrinsic, Super Class - central_brain_intrinsic, Class - kenyon_cell, Sub Class - KCg, Primary Cell Type - KCg-m, Alternative Cell Type(s) - KCg-m, Community labels - soma in brain.
720575941547836552	BANC_626:720575941547836552	adult neuron	female organism	BANC626:720575941547836552	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - medulla_intrinsic, Primary Cell Type - Mi4, Alternative Cell Type(s) - Mi4, Community labels - CNS neuron,soma in brain.
720575941547837501	BANC_626:720575941547837501	adult neuron	female organism	BANC626:720575941547837501	BANC annotations: Flow - afferent, Super Class - sensory_ascending, Class - campaniform_sensillum_neuron, Sub Class - haltere_campaniform_sensillum_neuron, Primary Cell Type - SApp22, Alternative Cell Type(s) - SApp22, Nerve - left_dorsal_metathoracic_nerve, Community labels - ascending,sensory neuron.
720575941547838600	BANC_626:720575941547838600	adult neuron	female organism	BANC626:720575941547838600	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transmedullary, Primary Cell Type - Tm9, Alternative Cell Type(s) - Tm9, Community labels - CNS neuron,soma in brain.
720575941547841853	BANC_626:720575941547841853	adult neuron	female organism	BANC626:720575941547841853	BANC annotations: Flow - intrinsic, Super Class - ventral_nerve_cord_intrinsic, Class - single_leg_neuromere, Sub Class - ventral_nerve_cord_bilateral_restricted, Primary Cell Type - IN01A079, Alternative Cell Type(s) - IN01A079, Community labels - soma in VNC.
720575941547842877	BANC_626:720575941547842877	adult neuron	female organism	BANC626:720575941547842877	BANC annotations: Flow - intrinsic, Super Class - ventral_nerve_cord_intrinsic, Sub Class - ventral_nerve_cord_ipsilateral_restricted, Primary Cell Type - IN01B101, Alternative Cell Type(s) - IN01B101, Community labels - soma in VNC.
720575941547845665	BANC_626:720575941547845665	adult neuron	female organism	BANC626:720575941547845665	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transverse_neuron, Primary Cell Type - T4b, Alternative Cell Type(s) - T4b, Community labels - CNS neuron,T4 neuron,soma in brain.
720575941547846836	BANC_626:720575941547846836	adult neuron	female organism	BANC626:720575941547846836	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - lamina_monopolar, Community labels - CNS neuron,L5.
720575941547848584	BANC_626:720575941547848584	adult neuron	female organism	BANC626:720575941547848584	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - lamina_wide_field, Primary Cell Type - Lawf2, Alternative Cell Type(s) - Lawf2, Community labels - CNS neuron,soma in brain.
720575941547850813	BANC_626:720575941547850813	adult neuron	female organism	BANC626:720575941547850813	BANC annotations: Flow - intrinsic, Super Class - central_brain_intrinsic, Class - antennal_lobe_local_neuron, Primary Cell Type - CB2527, Alternative Cell Type(s) - CB2527, Community labels - soma in brain.
