filename	label	is_a	part_of	dbxrefs	comment
720575941572701342	BANC_626:720575941572701342	adult neuron	female organism	BANC626:720575941572701342	BANC annotations: Flow - intrinsic, Super Class - visual_projection, Class - lobula_lobula_plate_columnar, Primary Cell Type - LLPC1, Alternative Cell Type(s) - LLPC1, Community labels - soma in brain.
720575941572705694	BANC_626:720575941572705694	adult neuron	female organism	BANC626:720575941572705694	BANC annotations: Flow - intrinsic, Super Class - central_brain_intrinsic, Primary Cell Type - CB1120, Alternative Cell Type(s) - CB1120, Community labels - soma in brain.
720575941572707471	BANC_626:720575941572707471	adult neuron	female organism	BANC626:720575941572707471	BANC annotations: Flow - intrinsic, Super Class - ventral_nerve_cord_intrinsic, Sub Class - ventral_nerve_cord_bilateral_interconnecting, Primary Cell Type - IN11A007, Alternative Cell Type(s) - IN11A007, Community labels - soma in VNC.
720575941572708510	BANC_626:720575941572708510	adult neuron	female organism	BANC626:720575941572708510	BANC annotations: Flow - afferent, Super Class - sensory, Class - olfactory_receptor_neuron, Sub Class - antenna_olfactory_receptor_neuron, Primary Cell Type - ORN_VA1d, Alternative Cell Type(s) - ORN_VA1d, Nerve - left_antennal_nerve.
720575941572708765	BANC_626:720575941572708765	adult neuron	female organism	BANC626:720575941572708765	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transverse_neuron, Primary Cell Type - T4d, Alternative Cell Type(s) - T4d, Community labels - CNS neuron,T4 neuron,soma in brain.
720575941572710395	BANC_626:720575941572710395	adult neuron	female organism	BANC626:720575941572710395	BANC annotations: Flow - intrinsic, Super Class - central_brain_intrinsic, Primary Cell Type - CB2651, Alternative Cell Type(s) - CB2651, Community labels - soma in brain.
720575941572710408	BANC_626:720575941572710408	adult neuron	female organism	BANC626:720575941572710408	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transverse_neuron, Primary Cell Type - T4a, Alternative Cell Type(s) - T4a, Community labels - CNS neuron,T4 neuron,T4b?,soma in brain.
720575941572711070	BANC_626:720575941572711070	adult neuron	female organism	BANC626:720575941572711070	BANC annotations: Flow - intrinsic, Super Class - central_brain_intrinsic, Primary Cell Type - SLP467b, Alternative Cell Type(s) - SLP467b, Community labels - soma in brain.
720575941572711752	BANC_626:720575941572711752	adult neuron	female organism	BANC626:720575941572711752	BANC annotations: Flow - intrinsic, Super Class - central_brain_intrinsic, Primary Cell Type - CB3721, Alternative Cell Type(s) - CB3721, Community labels - soma in brain.
720575941572712349	BANC_626:720575941572712349	adult neuron	female organism	BANC626:720575941572712349	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transverse_neuron, Primary Cell Type - T4b, Alternative Cell Type(s) - T4b, Community labels - CNS neuron,T4 neuron,soma in brain.
720575941572712861	BANC_626:720575941572712861	adult neuron	female organism	BANC626:720575941572712861	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transverse_neuron, Primary Cell Type - T4c, Alternative Cell Type(s) - T4c, Community labels - CNS neuron,T4 neuron,soma in brain.
720575941572712862	BANC_626:720575941572712862	adult neuron	female organism	BANC626:720575941572712862	BANC annotations: Flow - intrinsic, Super Class - central_brain_intrinsic, Primary Cell Type - CB2232, Alternative Cell Type(s) - CB2232, Community labels - soma in brain.
720575941572713224	BANC_626:720575941572713224	adult neuron	female organism	BANC626:720575941572713224	BANC annotations: Flow - intrinsic, Super Class - visual_projection, Class - lobula_lobula_plate_columnar, Primary Cell Type - LLPC3, Alternative Cell Type(s) - LLPC3, Community labels - soma in brain.
720575941572713359	BANC_626:720575941572713359	adult neuron	female organism	BANC626:720575941572713359	BANC annotations: Flow - intrinsic, Super Class - ascending, Class - ascending_neuron, Primary Cell Type - AN16B078, Alternative Cell Type(s) - AN16B078, Community labels - soma in VNC.
720575941572713886	BANC_626:720575941572713886	adult neuron	female organism	BANC626:720575941572713886	BANC annotations: Flow - intrinsic, Super Class - descending, Class - descending_neuron, Primary Cell Type - DNg97, Alternative Cell Type(s) - DNg97,oDN1, Community labels - CNS neuron,soma in brain.
720575941572714142	BANC_626:720575941572714142	adult neuron	female organism	BANC626:720575941572714142	BANC annotations: Flow - intrinsic, Super Class - central_brain_intrinsic, Primary Cell Type - SMP533, Alternative Cell Type(s) - SMP533, Community labels - soma in brain.
720575941572715848	BANC_626:720575941572715848	adult neuron	female organism	BANC626:720575941572715848	BANC annotations: Flow - intrinsic, Super Class - central_brain_intrinsic, Primary Cell Type - PS146, Alternative Cell Type(s) - PS146, Community labels - soma in brain.
720575941572715934	BANC_626:720575941572715934	adult neuron	female organism	BANC626:720575941572715934	BANC annotations: Flow - intrinsic, Super Class - central_brain_intrinsic, Class - lateral_horn_output_neuron, Primary Cell Type - LHAD1a4c, Alternative Cell Type(s) - LHAD1a4c, Community labels - soma in brain.
720575941572717576	BANC_626:720575941572717576	adult neuron	female organism	BANC626:720575941572717576	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transverse_neuron, Primary Cell Type - T5c, Alternative Cell Type(s) - T5c, Community labels - CNS neuron,T5 neuron,soma in brain.
720575941572718344	BANC_626:720575941572718344	adult neuron	female organism	BANC626:720575941572718344	BANC annotations: Flow - intrinsic, Super Class - visual_projection, Class - lobula_plate_columnar, Primary Cell Type - LPC1, Alternative Cell Type(s) - LPC1, Community labels - soma in brain.
720575941572718600	BANC_626:720575941572718600	adult neuron	female organism	BANC626:720575941572718600	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transmedullary_y, Primary Cell Type - TmY14, Alternative Cell Type(s) - TmY14, Community labels - CNS neuron,soma in brain.
720575941572718843	BANC_626:720575941572718843	adult neuron	female organism	BANC626:720575941572718843	BANC annotations: Flow - intrinsic, Super Class - ventral_nerve_cord_intrinsic, Class - single_leg_neuromere, Sub Class - ventral_nerve_cord_contralateral_restricted, Primary Cell Type - IN12B074, Alternative Cell Type(s) - IN12B074, Community labels - soma in VNC.
720575941572719006	BANC_626:720575941572719006	adult neuron	female organism	BANC626:720575941572719006	BANC annotations: Flow - intrinsic, Super Class - descending, Class - descending_neuron, Primary Cell Type - DNp67, Alternative Cell Type(s) - DNp67, Community labels - CNS neuron,soma in brain.
720575941572720015	BANC_626:720575941572720015	adult neuron	female organism	BANC626:720575941572720015	BANC annotations: Flow - intrinsic, Super Class - ventral_nerve_cord_intrinsic, Sub Class - ventral_nerve_cord_bilateral_restricted, Primary Cell Type - IN14B011, Alternative Cell Type(s) - IN14B011, Community labels - soma in VNC.
720575941572722845	BANC_626:720575941572722845	adult neuron	female organism	BANC626:720575941572722845	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transverse_neuron, Primary Cell Type - T5d, Alternative Cell Type(s) - T5d, Community labels - CNS neuron,T5 neuron,soma in brain.
720575941572724637	BANC_626:720575941572724637	adult neuron	female organism	BANC626:720575941572724637	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transverse_neuron, Primary Cell Type - T4b, Alternative Cell Type(s) - T4b, Community labels - CNS neuron,T4 neuron,soma in brain.
720575941572726174	BANC_626:720575941572726174	adult neuron	female organism	BANC626:720575941572726174	BANC annotations: Flow - intrinsic, Super Class - central_brain_intrinsic, Primary Cell Type - SMP178, Alternative Cell Type(s) - SMP178, Community labels - soma in brain.
720575941572726537	BANC_626:720575941572726537	adult neuron	female organism	BANC626:720575941572726537	BANC annotations: Flow - intrinsic, Super Class - central_brain_intrinsic, Class - central_complex_intrinsic_neuron, Primary Cell Type - Delta7, Alternative Cell Type(s) - Delta7, Community labels - soma in brain.
720575941572727198	BANC_626:720575941572727198	adult neuron	female organism	BANC626:720575941572727198	BANC annotations: Flow - intrinsic, Super Class - central_brain_intrinsic, Primary Cell Type - CB1842, Alternative Cell Type(s) - CB1842, Community labels - soma in brain.
720575941572727453	BANC_626:720575941572727453	adult neuron	female organism	BANC626:720575941572727453	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transverse_neuron, Primary Cell Type - T5b, Alternative Cell Type(s) - T5b, Community labels - CNS neuron,T5 neuron,soma in brain.
720575941572727951	BANC_626:720575941572727951	adult neuron	female organism	BANC626:720575941572727951	BANC annotations: Flow - intrinsic, Super Class - ventral_nerve_cord_intrinsic, Sub Class - ventral_nerve_cord_ipsilateral_interconnecting, Primary Cell Type - IN01B090, Alternative Cell Type(s) - IN01B090, Community labels - soma in VNC.
720575941572729502	BANC_626:720575941572729502	adult neuron	female organism	BANC626:720575941572729502	BANC annotations: Flow - intrinsic, Super Class - central_brain_intrinsic, Primary Cell Type - CB1881, Alternative Cell Type(s) - CB1881, Community labels - soma in brain.
720575941572730696	BANC_626:720575941572730696	adult neuron	female organism	BANC626:720575941572730696	BANC annotations: Flow - intrinsic, Super Class - central_brain_intrinsic, Primary Cell Type - CB3275, Alternative Cell Type(s) - CB3275, Community labels - soma in brain.
720575941572732830	BANC_626:720575941572732830	adult neuron	female organism	BANC626:720575941572732830	BANC annotations: Flow - intrinsic, Super Class - central_brain_intrinsic, Primary Cell Type - PLP172, Alternative Cell Type(s) - PLP172, Community labels - soma in brain.
720575941572736926	BANC_626:720575941572736926	adult neuron	female organism	BANC626:720575941572736926	BANC annotations: Flow - intrinsic, Super Class - central_brain_intrinsic, Primary Cell Type - PS117b, Alternative Cell Type(s) - PS117b, Community labels - soma in brain.
720575941572737679	BANC_626:720575941572737679	adult neuron	female organism	BANC626:720575941572737679	BANC annotations: Flow - intrinsic, Super Class - ventral_nerve_cord_intrinsic, Class - sequential_leg_neuromeres, Sub Class - ventral_nerve_cord_ipsilateral_interconnecting, Primary Cell Type - IN19A010, Alternative Cell Type(s) - IN19A010, Community labels - soma in VNC.
720575941572738462	BANC_626:720575941572738462	adult neuron	female organism	BANC626:720575941572738462	BANC annotations: Flow - intrinsic, Super Class - central_brain_intrinsic, Primary Cell Type - SMP026, Alternative Cell Type(s) - SMP026, Community labels - soma in brain.
720575941572738632	BANC_626:720575941572738632	adult neuron	female organism	BANC626:720575941572738632	BANC annotations: Flow - intrinsic, Super Class - visual_projection, Class - lobula_lobula_plate_columnar, Primary Cell Type - LLPC3, Alternative Cell Type(s) - LLPC3, Community labels - soma in brain.
720575941572739998	BANC_626:720575941572739998	adult neuron	female organism	BANC626:720575941572739998	BANC annotations: Flow - intrinsic, Super Class - central_brain_intrinsic, Primary Cell Type - CB1184, Alternative Cell Type(s) - CB1184, Community labels - soma in brain.
720575941572740766	BANC_626:720575941572740766	adult neuron	female organism	BANC626:720575941572740766	BANC annotations: Flow - intrinsic, Super Class - central_brain_intrinsic, Class - lateral_horn_output_neuron, Primary Cell Type - LHAV3b12, Alternative Cell Type(s) - LHAV3b12, Community labels - soma in brain.
720575941572742558	BANC_626:720575941572742558	adult neuron	female organism	BANC626:720575941572742558	BANC annotations: Flow - intrinsic, Super Class - central_brain_intrinsic, Primary Cell Type - AVLP281, Alternative Cell Type(s) - AVLP281, Community labels - soma in brain.
720575941572743567	BANC_626:720575941572743567	adult neuron	female organism	BANC626:720575941572743567	BANC annotations: Flow - intrinsic, Super Class - ventral_nerve_cord_intrinsic, Sub Class - ventral_nerve_cord_ipsilateral_restricted, Primary Cell Type - IN08A026, Alternative Cell Type(s) - IN08A026, Community labels - soma in VNC.
720575941572743581	BANC_626:720575941572743581	adult neuron	female organism	BANC626:720575941572743581	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transverse_neuron, Primary Cell Type - T4b, Alternative Cell Type(s) - T4b, Community labels - CNS neuron,T4 neuron,soma in brain.
720575941572748701	BANC_626:720575941572748701	adult neuron	female organism	BANC626:720575941572748701	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transverse_neuron, Primary Cell Type - T5b, Alternative Cell Type(s) - T5b, Community labels - CNS neuron,T5 neuron,soma in brain.
720575941572750493	BANC_626:720575941572750493	adult neuron	female organism	BANC626:720575941572750493	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transverse_neuron, Primary Cell Type - T5d, Alternative Cell Type(s) - T5d, Community labels - CNS neuron,T5 neuron,soma in brain.
720575941572753309	BANC_626:720575941572753309	adult neuron	female organism	BANC626:720575941572753309	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transverse_neuron, Primary Cell Type - T5a, Alternative Cell Type(s) - T5a, Community labels - CNS neuron,T5 neuron,soma in brain.
720575941572754846	BANC_626:720575941572754846	adult neuron	female organism	BANC626:720575941572754846	BANC annotations: Flow - afferent, Super Class - sensory, Class - olfactory_receptor_neuron, Sub Class - maxillary_palp_olfactory_receptor_neuron, Primary Cell Type - ORN_VA7m, Alternative Cell Type(s) - ORN_VA7m, Nerve - AN.
720575941572755357	BANC_626:720575941572755357	adult neuron	female organism	BANC626:720575941572755357	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - medulla_intrinsic, Primary Cell Type - Mi13, Alternative Cell Type(s) - Mi13, Community labels - CNS neuron,soma in brain.
720575941572755977	BANC_626:720575941572755977	adult neuron	female organism	BANC626:720575941572755977	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - lobula_intrinsic, Primary Cell Type - Li17, Alternative Cell Type(s) - Li17, Community labels - CB3830,CNS neuron,soma in brain.
720575941572756381	BANC_626:720575941572756381	adult neuron	female organism	BANC626:720575941572756381	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transverse_neuron, Primary Cell Type - T4d, Alternative Cell Type(s) - T4d, Community labels - CNS neuron,T4 neuron,soma in brain.
720575941572758173	BANC_626:720575941572758173	adult neuron	female organism	BANC626:720575941572758173	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transverse_neuron, Primary Cell Type - T5d, Alternative Cell Type(s) - T5d, Community labels - CNS neuron,T5 neuron,soma in brain.
720575941572758927	BANC_626:720575941572758927	adult neuron	female organism	BANC626:720575941572758927	BANC annotations: Flow - intrinsic, Super Class - ventral_nerve_cord_intrinsic, Sub Class - ventral_nerve_cord_bilateral_interconnecting, Primary Cell Type - IN10B032, Alternative Cell Type(s) - IN10B032, Community labels - soma in VNC.
720575941572761864	BANC_626:720575941572761864	adult neuron	female organism	BANC626:720575941572761864	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transverse_neuron, Primary Cell Type - T4c, Alternative Cell Type(s) - T4c, Community labels - CNS neuron,T4 neuron,soma in brain.
720575941572766877	BANC_626:720575941572766877	adult neuron	female organism	BANC626:720575941572766877	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transverse_neuron, Primary Cell Type - T5a, Alternative Cell Type(s) - T5a, Community labels - CNS neuron,T5 neuron,soma in brain.
720575941572770703	BANC_626:720575941572770703	adult neuron	female organism	BANC626:720575941572770703	BANC annotations: Flow - intrinsic, Super Class - ventral_nerve_cord_intrinsic, Class - single_leg_neuromere, Sub Class - ventral_nerve_cord_ipsilateral_restricted, Primary Cell Type - IN16B018, Alternative Cell Type(s) - IN16B018, Community labels - soma in VNC.
720575941572773115	BANC_626:720575941572773115	adult neuron	female organism	BANC626:720575941572773115	BANC annotations: Flow - intrinsic, Super Class - ventral_nerve_cord_intrinsic, Sub Class - ventral_nerve_cord_ipsilateral_restricted, Primary Cell Type - IN04B101, Alternative Cell Type(s) - IN04B101, Community labels - soma in VNC.
720575941572774543	BANC_626:720575941572774543	adult neuron	female organism	BANC626:720575941572774543	BANC annotations: Flow - intrinsic, Super Class - ventral_nerve_cord_intrinsic, Class - ventral_nerve_cord_centripetal, Sub Class - ventral_nerve_cord_bilateral_interconnecting, Primary Cell Type - IN10B044, Alternative Cell Type(s) - IN10B044, Community labels - soma in VNC.
720575941572776349	BANC_626:720575941572776349	adult neuron	female organism	BANC626:720575941572776349	BANC annotations: Flow - intrinsic, Super Class - visual_projection, Class - medulla_tangential, Primary Cell Type - MTe52, Alternative Cell Type(s) - MTe52, Community labels - soma in brain.
720575941572776699	BANC_626:720575941572776699	adult neuron	female organism	BANC626:720575941572776699	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transmedullary_y, Primary Cell Type - TmY4, Alternative Cell Type(s) - TmY4, Community labels - CNS neuron,soma in brain.
720575941572777979	BANC_626:720575941572777979	adult neuron	female organism	BANC626:720575941572777979	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - optic_lobe_intrinsic_centrifugal, Primary Cell Type - C3, Alternative Cell Type(s) - C3, Community labels - CNS neuron,centrifugal,soma in brain.
720575941572780809	BANC_626:720575941572780809	adult neuron	female organism	BANC626:720575941572780809	BANC annotations: Flow - intrinsic, Super Class - ventral_nerve_cord_intrinsic, Sub Class - ventral_nerve_cord_ipsilateral_restricted, Primary Cell Type - IN08A031, Alternative Cell Type(s) - IN08A031, Community labels - soma in VNC.
720575941572783369	BANC_626:720575941572783369	adult neuron	female organism	BANC626:720575941572783369	BANC annotations: Flow - intrinsic, Super Class - ventral_nerve_cord_intrinsic, Class - single_leg_neuromere, Sub Class - ventral_nerve_cord_ipsilateral_restricted, Primary Cell Type - IN20A.22A055, Alternative Cell Type(s) - IN20A.22A055, Community labels - soma in VNC.
720575941572783688	BANC_626:720575941572783688	adult neuron	female organism	BANC626:720575941572783688	BANC annotations: Flow - intrinsic, Super Class - visual_projection, Class - lobula_columnar, Primary Cell Type - LC10c, Alternative Cell Type(s) - LC10c, Community labels - soma in brain.
720575941572786171	BANC_626:720575941572786171	adult neuron	female organism	BANC626:720575941572786171	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - medulla_intrinsic, Primary Cell Type - Mi4, Alternative Cell Type(s) - Mi4, Community labels - CNS neuron,soma in brain.
720575941572787599	BANC_626:720575941572787599	adult neuron	female organism	BANC626:720575941572787599	BANC annotations: Flow - intrinsic, Super Class - ventral_nerve_cord_intrinsic, Sub Class - ventral_nerve_cord_bilateral_interconnecting, Primary Cell Type - IN12B044, Alternative Cell Type(s) - IN12B044, Community labels - soma in VNC.
720575941572788987	BANC_626:720575941572788987	adult neuron	female organism	BANC626:720575941572788987	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transmedullary, Primary Cell Type - Tm3, Alternative Cell Type(s) - Tm3, Community labels - CNS neuron,soma in brain.
720575941572789661	BANC_626:720575941572789661	adult neuron	female organism	BANC626:720575941572789661	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transverse_neuron, Primary Cell Type - T2, Alternative Cell Type(s) - T2, Community labels - CNS neuron,T2a?.
720575941572792827	BANC_626:720575941572792827	adult neuron	female organism	BANC626:720575941572792827	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transverse_neuron, Primary Cell Type - T1, Alternative Cell Type(s) - T1, Community labels - CNS neuron,soma in brain.
720575941572793083	BANC_626:720575941572793083	adult neuron	female organism	BANC626:720575941572793083	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - medulla_intrinsic, Primary Cell Type - Mi4, Alternative Cell Type(s) - Mi4, Community labels - CNS neuron,Mi9?,soma in brain.
720575941572795208	BANC_626:720575941572795208	adult neuron	female organism	BANC626:720575941572795208	BANC annotations: Flow - intrinsic, Super Class - visual_projection, Class - lobula_columnar, Primary Cell Type - LC12, Alternative Cell Type(s) - LC12, Community labels - soma in brain.
720575941572796923	BANC_626:720575941572796923	adult neuron	female organism	BANC626:720575941572796923	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transmedullary_y, Primary Cell Type - TmY3, Alternative Cell Type(s) - TmY3, Community labels - CNS neuron,soma in brain.
720575941572797597	BANC_626:720575941572797597	adult neuron	female organism	BANC626:720575941572797597	BANC annotations: Flow - intrinsic, Super Class - ventral_nerve_cord_intrinsic, Sub Class - ventral_nerve_cord_ipsilateral_restricted, Primary Cell Type - IN04B085, Alternative Cell Type(s) - IN04B085, Community labels - soma in VNC.
720575941572799119	BANC_626:720575941572799119	adult neuron	female organism	BANC626:720575941572799119	BANC annotations: Flow - afferent, Super Class - sensory, Class - bristle_neuron, Sub Class - thorax_bristle_neuron, Primary Cell Type - SNta09, Alternative Cell Type(s) - SNta09, Nerve - left_posterior_dorsal_mesothoracic_nerve.
720575941572803579	BANC_626:720575941572803579	adult neuron	female organism	BANC626:720575941572803579	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - distal_medulla, Primary Cell Type - Dm2, Alternative Cell Type(s) - Dm2, Community labels - CNS neuron,Dm2?,soma in brain.
720575941572804347	BANC_626:720575941572804347	adult neuron	female organism	BANC626:720575941572804347	BANC annotations: Flow - intrinsic, Super Class - visual_projection, Class - medulla_tubercle, Primary Cell Type - MeTu1, Alternative Cell Type(s) - MeTu1, Community labels - soma in brain.
720575941572806651	BANC_626:720575941572806651	adult neuron	female organism	BANC626:720575941572806651	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - distal_medulla, Primary Cell Type - Dm2, Alternative Cell Type(s) - Dm2, Community labels - CNS neuron,soma in brain.
720575941572811663	BANC_626:720575941572811663	adult neuron	female organism	BANC626:720575941572811663	BANC annotations: Flow - intrinsic, Super Class - ventral_nerve_cord_intrinsic, Class - ventral_nerve_cord_serially_convergent, Sub Class - ventral_nerve_cord_bilateral_interconnecting, Primary Cell Type - IN06B015, Alternative Cell Type(s) - IN06B015, Community labels - soma in VNC.
720575941572814331	BANC_626:720575941572814331	adult neuron	female organism	BANC626:720575941572814331	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transmedullary, Primary Cell Type - Tm3, Alternative Cell Type(s) - Tm3, Community labels - CNS neuron,Mi1?,soma in brain.
720575941572815176	BANC_626:720575941572815176	adult neuron	female organism	BANC626:720575941572815176	BANC annotations: Flow - intrinsic, Super Class - central_brain_intrinsic, Class - central_complex_intrinsic_neuron, Sub Class - PFN, Primary Cell Type - PFNm, Alternative Cell Type(s) - PFNm,PFNp, Community labels - PFNm,PFNp,soma in brain.
720575941572815247	BANC_626:720575941572815247	adult neuron	female organism	BANC626:720575941572815247	BANC annotations: Flow - intrinsic, Super Class - ventral_nerve_cord_intrinsic, Sub Class - ventral_nerve_cord_ipsilateral_interconnecting, Primary Cell Type - IN11B015, Alternative Cell Type(s) - IN11B015, Community labels - soma in VNC.
720575941572817551	BANC_626:720575941572817551	adult neuron	female organism	BANC626:720575941572817551	BANC annotations: Flow - intrinsic, Super Class - ventral_nerve_cord_intrinsic, Class - ventral_nerve_cord_dorsal, Sub Class - ventral_nerve_cord_bilateral_interconnecting, Primary Cell Type - IN06B024, Alternative Cell Type(s) - IN06B024, Community labels - soma in VNC.
720575941572819855	BANC_626:720575941572819855	adult neuron	female organism	BANC626:720575941572819855	BANC annotations: Flow - intrinsic, Super Class - ventral_nerve_cord_intrinsic, Sub Class - ventral_nerve_cord_bilateral_interconnecting, Primary Cell Type - IN11A041, Alternative Cell Type(s) - IN11A041, Community labels - soma in VNC.
720575941572824222	BANC_626:720575941572824222	adult neuron	female organism	BANC626:720575941572824222	BANC annotations: Flow - intrinsic, Super Class - visual_projection, Class - medulla_tangential, Primary Cell Type - MTe22, Alternative Cell Type(s) - MTe22, Community labels - soma in brain.
720575941572825339	BANC_626:720575941572825339	adult neuron	female organism	BANC626:720575941572825339	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transverse_neuron, Primary Cell Type - T4a, Alternative Cell Type(s) - T4a, Community labels - CNS neuron,T4 neuron,soma in brain.
720575941572825851	BANC_626:720575941572825851	adult neuron	female organism	BANC626:720575941572825851	BANC annotations: Flow - afferent, Super Class - sensory, Class - orphan_neuron, Sub Class - abdomen_orphan_neuron, Primary Cell Type - SNxx14, Alternative Cell Type(s) - SNxx14, Nerve - abdominal_nerve_trunk.
720575941572827037	BANC_626:720575941572827037	adult neuron	female organism	BANC626:720575941572827037	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transverse_neuron, Primary Cell Type - T2, Alternative Cell Type(s) - T2, Community labels - CNS neuron,soma in brain.
720575941572827131	BANC_626:720575941572827131	adult neuron	female organism	BANC626:720575941572827131	BANC annotations: Flow - intrinsic, Super Class - ventral_nerve_cord_intrinsic, Sub Class - ventral_nerve_cord_bilateral_restricted, Primary Cell Type - IN12B032, Alternative Cell Type(s) - IN12B032.
720575941572830473	BANC_626:720575941572830473	adult neuron	female organism	BANC626:720575941572830473	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - medulla_intrinsic, Primary Cell Type - Mi1, Alternative Cell Type(s) - Mi1, Community labels - CNS neuron.
720575941572835067	BANC_626:720575941572835067	adult neuron	female organism	BANC626:720575941572835067	BANC annotations: Flow - intrinsic, Super Class - optic_lobe_intrinsic, Class - transmedullary, Primary Cell Type - Tm2, Alternative Cell Type(s) - Tm2, Community labels - CNS neuron,soma in brain.
