filename	label	AD	DBD	part_of
Janelia-2128206942819057762-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_959_330_2128212388564959330_align_AlignedFlyBrain_8bitc_J18U_SG	Janelia-2128206942819057762-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_959_330_2128212388564959330_align_AlignedFlyBrain_8bitc_J18U_SG	P{R85A07-p65.AD}	P{R65H10-GAL4.DBD}	female organism|adult brain
Janelia-2128206943913771106-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_993_250_2128211911378993250_align_AlignedFlyBrain_8bitc_J18U_SG	Janelia-2128206943913771106-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_993_250_2128211911378993250_align_AlignedFlyBrain_8bitc_J18U_SG	P{R13C04-p65.AD}	P{R79C09-GAL4.DBD}	female organism|adult brain
Janelia-2165727182532378722-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_903_330_2567972206759903330_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	Janelia-2165727182532378722-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_903_330_2567972206759903330_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	P{R79C09-p65.AD}	P{R22A12-GAL4.DBD}	female organism|adult brain
Janelia-2165727197485072482-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_259_490_2567973946515259490_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	Janelia-2165727197485072482-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_259_490_2567973946515259490_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	P{R79C09-p65.AD}	P{R22A12-GAL4.DBD}	female organism|adult brain
Janelia-2184379363712041058-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_173_474_2184628416467173474_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	Janelia-2184379363712041058-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_173_474_2184628416467173474_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	P{R10E07-p65.AD}	P{R53C10-GAL4.DBD}	female organism|adult brain
Janelia-2184379500286967906-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_670_818_2184637772432670818_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	Janelia-2184379500286967906-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_670_818_2184637772432670818_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	P{VT029753-p65.AD}	P{R55C09-GAL4.DBD}	female organism|adult brain
Janelia-2184379515503902818-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_853_986_2184636204882853986_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	Janelia-2184379515503902818-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_853_986_2184636204882853986_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	P{VT029753-p65.AD}	P{R55C09-GAL4.DBD}	female organism|adult brain
Janelia-2185885625012453474-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_609_954_2185917766991609954_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	Janelia-2185885625012453474-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_609_954_2185917766991609954_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	P{R21D06-p65.AD}	P{R37F05-GAL4.DBD}	female organism|adult brain
Janelia-2185885719161995362-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_606_946_2573073945997606946_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	Janelia-2185885719161995362-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_606_946_2573073945997606946_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	P{R70G02-p65.AD}	P{R31D07-GAL4.DBD}	female organism|adult brain
Janelia-2186061899479646306-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_448_994_2201907511370448994_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	Janelia-2186061899479646306-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_448_994_2201907511370448994_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	P{ple-p65.AD}	P{R42H01-GAL4.DBD}	female organism|adult brain
Janelia-2186061928307097698-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_087_714_2220042884655087714_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	Janelia-2186061928307097698-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_087_714_2220042884655087714_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	P{R84F07-p65.AD}	P{R65C07-GAL4.DBD}	female organism|adult brain
Janelia-2186061957541396578-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_029_154_2186093106410029154_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	Janelia-2186061957541396578-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_029_154_2186093106410029154_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	P{R84F07-p65.AD}	P{R65C07-GAL4.DBD}	female organism|adult brain
Janelia-2186061970581487714-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_717_282_2186093673194717282_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	Janelia-2186061970581487714-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_717_282_2186093673194717282_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	P{R41H07-p65.AD}	P{R53C10-GAL4.DBD}	female organism|adult brain
Janelia-2186061989535547490-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_917_922_2201903735267917922_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	Janelia-2186061989535547490-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_917_922_2201903735267917922_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	P{R41H07-p65.AD}	P{R53C10-GAL4.DBD}	female organism|adult brain
Janelia-2186061997097877602-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_838_818_2186097920279838818_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	Janelia-2186061997097877602-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_838_818_2186097920279838818_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	P{R29G05-p65.AD}	P{R37G11-GAL4.DBD}	female organism|adult brain
Janelia-2186062005608120418-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_261_602_2186099178554261602_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	Janelia-2186062005608120418-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_261_602_2186099178554261602_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	P{R29G05-p65.AD}	P{R37G11-GAL4.DBD}	female organism|adult brain
Janelia-2186062021311594594-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_444_898_2201904909962444898_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	Janelia-2186062021311594594-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_444_898_2201904909962444898_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	P{R30F11-p65.AD}	P{R48D05-GAL4.DBD}	female organism|adult brain
Janelia-2186062044585787490-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_700_066_2220036219855700066_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	Janelia-2186062044585787490-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_700_066_2220036219855700066_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	P{R30F11-p65.AD}	P{R48D05-GAL4.DBD}	female organism|adult brain
Janelia-2186062055922991202-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_209_058_2186097133575209058_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	Janelia-2186062055922991202-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_209_058_2186097133575209058_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	P{R11E08-p65.AD}	P{R28A10-GAL4.DBD}	female organism|adult brain
Janelia-2186062065309843554-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_449_762_2201914487198449762_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	Janelia-2186062065309843554-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_449_762_2201914487198449762_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	P{R11E08-p65.AD}	P{R28A10-GAL4.DBD}	female organism|adult brain
Janelia-2186062087183138914-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_896_226_2201905553502896226_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	Janelia-2186062087183138914-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_896_226_2201905553502896226_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	P{R86A05-p65.AD}	P{R65C07-GAL4.DBD}	female organism|adult brain
Janelia-2186062157186072674-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_430_884_2573160175892430884_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	Janelia-2186062157186072674-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_430_884_2573160175892430884_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	P{R13C04-p65.AD}	P{R79C09-GAL4.DBD}	female organism|adult brain
Janelia-2197251499455676514-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_219_746_2197283511256219746_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	Janelia-2197251499455676514-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_219_746_2197283511256219746_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	P{R84F07-p65.AD}	P{R37A11-GAL4.DBD}	female organism|adult brain
Janelia-2197251535988064354-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_309_322_2239774518304309322_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	Janelia-2197251535988064354-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_309_322_2239774518304309322_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	P{R84F07-p65.AD}	P{R37A11-GAL4.DBD}	female organism|adult brain
Janelia-2197252078315765858-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_551_205_2334136163964551205_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	Janelia-2197252078315765858-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_551_205_2334136163964551205_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	P{R14B11-p65.AD}	P{R44G08-GAL4.DBD}	female organism|adult brain
Janelia-2197252254157766754-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_814_690_2197354788360814690_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	Janelia-2197252254157766754-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_814_690_2197354788360814690_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	P{R38D01-p65.AD}	P{R54G12-GAL4.DBD}	female organism|adult brain
Janelia-2197252335640510562-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_317_026_2197354600808317026_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	Janelia-2197252335640510562-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_317_026_2197354600808317026_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	P{R38D01-p65.AD}	P{R54G12-GAL4.DBD}	female organism|adult brain
Janelia-2203988276216332362-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_541_834_2204027925047541834_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	Janelia-2203988276216332362-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_541_834_2204027925047541834_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	P{R38F08-p65.AD}	P{R52H12-GAL4.DBD}	female organism|adult brain
Janelia-2203988302422343754-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_565_322_2204017545600565322_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	Janelia-2203988302422343754-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_565_322_2204017545600565322_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	P{R38F08-p65.AD}	P{R52H12-GAL4.DBD}	female organism|adult brain
Janelia-2206339444556955746-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_823_522_2206377692494823522_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	Janelia-2206339444556955746-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_823_522_2206377692494823522_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	P{R65H10-p65.AD}	P{R81E08-GAL4.DBD}	female organism|adult brain
Janelia-2206339533153239138-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_854_754_2206371444902854754_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	Janelia-2206339533153239138-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_854_754_2206371444902854754_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	P{R65H10-p65.AD}	P{R81E08-GAL4.DBD}	female organism|adult brain
Janelia-2206339958216589410-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_530_914_2206377780042530914_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	Janelia-2206339958216589410-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_530_914_2206377780042530914_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	P{R70G02-p65.AD}	P{R94F11-GAL4.DBD}	female organism|adult brain
Janelia-2210298364803678306-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_233_506_2210331751673233506_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	Janelia-2210298364803678306-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_233_506_2210331751673233506_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	P{R34C08-p65.AD}	P{R22C12-GAL4.DBD}	female organism|adult brain
Janelia-2210298397473112162-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_491_682_2210328539335491682_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	Janelia-2210298397473112162-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_491_682_2210328539335491682_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	P{R34C08-p65.AD}	P{R22C12-GAL4.DBD}	female organism|adult brain
Janelia-2220008000096043106-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_599_714_2220046999791599714_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	Janelia-2220008000096043106-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_599_714_2220046999791599714_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	P{R16C09-p65.AD}	P{R20G01-GAL4.DBD}	female organism|adult brain
Janelia-2220008409283952738-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_974_949_2335272394567974949_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	Janelia-2220008409283952738-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_974_949_2335272394567974949_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	P{R70G02-p65.AD}	P{R94F11-GAL4.DBD}	female organism|adult brain
Janelia-2220008535859658850-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_446_437_2334751264761446437_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	Janelia-2220008535859658850-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_446_437_2334751264761446437_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	P{R76E07-p65.AD}	P{R66B12-GAL4.DBD}	female organism|adult brain
Janelia-2220008585016901730-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_369_253_2333404566143369253_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	Janelia-2220008585016901730-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_369_253_2333404566143369253_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	P{R76E07-p65.AD}	P{R66B12-GAL4.DBD}	female organism|adult brain
Janelia-2222844524126797922-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_576_034_2225281983825576034_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	Janelia-2222844524126797922-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_576_034_2225281983825576034_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	P{R10E07-p65.AD}	P{R53C10-GAL4.DBD}	female organism|adult brain
Janelia-2222844654481571938-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_535_842_2225306854693535842_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	Janelia-2222844654481571938-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_535_842_2225306854693535842_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	PBac{R20A02-p65.AD}	P{R67F03-GAL4.DBD}	female organism|adult brain
Janelia-2224620837623824482-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_975_970_2225279544560975970_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	Janelia-2224620837623824482-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_975_970_2225279544560975970_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	P{R21D06-p65.AD}	P{R37F05-GAL4.DBD}	female organism|adult brain
Janelia-2224620949989228642-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_094_498_2573078262620094498_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	Janelia-2224620949989228642-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_094_498_2573078262620094498_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	P{R16C09-p65.AD}	P{R28A10-GAL4.DBD}	female organism|adult brain
Janelia-2224620963264200802-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_713_124_2573218056490713124_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	Janelia-2224620963264200802-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_713_124_2573218056490713124_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	P{R16C09-p65.AD}	P{R28A10-GAL4.DBD}	female organism|adult brain
Janelia-2224621007149203554-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_828_450_2573058256368828450_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	Janelia-2224621007149203554-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_828_450_2573058256368828450_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	P{R70G02-p65.AD}	P{R31D07-GAL4.DBD}	female organism|adult brain
Janelia-2225723907892052066-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_394_786_2225779567585394786_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	Janelia-2225723907892052066-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_394_786_2225779567585394786_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	P{R86A05-p65.AD}	P{R65C07-GAL4.DBD}	female organism|adult brain
Janelia-2225724263506116706-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_831_717_2332841594773831717_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	Janelia-2225724263506116706-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_831_717_2332841594773831717_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	P{R82F03-p65.AD}	P{R41G09-GAL4.DBD}	female organism|adult brain
Janelia-2225724276630093922-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_824_229_2336862453410824229_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	Janelia-2225724276630093922-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_824_229_2336862453410824229_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	P{R82F03-p65.AD}	P{R41G09-GAL4.DBD}	female organism|adult brain
Janelia-2229803294002249765-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_492_133_2333564462847492133_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	Janelia-2229803294002249765-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_492_133_2333564462847492133_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	P{R85A07-p65.AD}	P{R65H10-GAL4.DBD}	female organism|adult brain
Janelia-2229803307851841573-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_452_517_2229837495250452517_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	Janelia-2229803307851841573-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_452_517_2229837495250452517_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	P{R85A07-p65.AD}	P{R65H10-GAL4.DBD}	female organism|adult brain
Janelia-2230497300231225381-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_152_866_2567999486341152866_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	Janelia-2230497300231225381-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_152_866_2567999486341152866_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	P{R24C08-p65.AD}	P{R30E03-GAL4.DBD}	female organism|adult brain
